col,revenue
31350,770654.1188796678
31363,52030415.03706677
31364,281669874.87969196
31365,300970540.03478014
31383,24428142.545341615
31384,97581802.53736438
31387,23239186.761725888
31391,5592907.050998196
31405,21960285.315025907
31431,39183624.97086977
31439,282867207.3578595
31440,127235598.7129139
31467,40470524.41184414
31468,524654891.1290322
31471,257690690.85110742
31507,143206504.3702574
31508,41153363.86373642
31510,43062934.843150094
31511,293846759.91742027
31512,33863342.04182182
31513,81817526.88172041
31514,288687611.0965767
31528,75601652.35995416
31529,15850152.685131144
31531,625825369.3239187
31532,296537433.3549904
31535,80589005.04697552
31536,9447877.532015875
31549,4590738.224459943
31550,38978574.43521556
31581,129913947.83826531
31643,181896.11430825636
31647,257994404.18933535
31648,1395499.8391119367
31649,62998586.28248626
31705,39655982.142857134
31711,88521576.30901855
31712,111760669.52267079
31713,76025917.07078551
31714,129893361.18030156
31715,111760669.52267079
31716,111760669.52267079
31717,27054148.425835993
31722,10455208.306611888
31737,464081743.62133795
31779,64195290.322580636
31837,93138683.3288459
31838,94096802.30064924
31839,58769343.41939886
31841,97567368.48056617
31842,58769343.41939886
31859,49576283.74801482
31861,52995900.91080056
31896,306237734.31224173
31899,49576283.74801482
31903,210508014.6206753
31921,31364471.56457576
31923,766478855.8436244
31924,50921739.18578869
31951,15471687.212773722
31991,1015942.5850371746
32029,36491049.651641905
32058,153125961.26698682
32089,296522.68722466956
32112,64195290.322580636
32125,273213773.01645964
32138,69217444.96298596
32139,58756119.230769224
32161,818840.2789518173
32165,65146.257251589544
32192,187846805.98159507
32195,187846805.98159507
32203,39564131.28070388
32205,285489841.7247023
32224,163862793.50854206
32225,93267284.52730489
32238,719012.3981398809
32239,54824600.377635844
32241,54824600.377635844
32266,100844.75229889127
32286,335576219.4222959
32287,68038663.87805118
32289,284732441.0101314
32291,216892907.28099608
32312,21024066.091954023
32314,327144711.3158046
32327,818840.2789518173
32335,39514556.12951558
32357,1755270.3293365277
32362,94675100.8490418
32364,57951485.148514844
32389,259433803.27145588
32391,43839008.09716599
32393,38185412.05141386
32394,250456403.48789406
32396,80412500.84447314
32430,64158980.76923076
32434,78107246.62162162
32436,47793298.56115107
32447,21978042.176929347
32458,32711599.400837388
32477,92381182.08640775
32478,92381182.08640775
32479,535868839.5616229
32486,157487962.5551084
32493,255234827.98753166
32494,95225850.71837424
32511,27915363.42267847
32515,196612392.8551518
32532,978267260.1072524
32559,194146224.7928571
32564,296304.54528409586
32593,98779867.82149123
32597,137389033.482127
32598,975181.8527631741
32599,1181591.381467391
32600,54805535.30542201
32645,2888009.4795918367
32656,55966751.75570176
32676,306237734.31224173
32683,268285181.48489416
32729,15076554.483937822
32747,80668835.9720529
32751,15648438.173271887
32774,496520462.0025449
32791,114647676.73817378
32798,1994397.2726132995
32799,529725.6079471279
32802,44178130.88858297
32852,31502917.89854736
32887,968292443.2224277
32891,9919.922495010906
32895,209277747.41020817
32897,160740591.14525095
32905,172599007.2487847
32907,163886993.21868607
32914,327144711.3158046
32923,53763025.28089887
32931,2276116.3619247884
32949,9092953.352602083
32983,105907228.06938773
32987,478839678.5522594
32990,83486240.19229555
33004,148473636.66666663
33012,15619785.061906934
33014,39071092.224556446
33016,16565521.432360396
33017,108973976.47184782
33023,139142.55688622754
33034,47793298.56115107
33042,181896.11430825636
33049,120426635.44880433
33052,475177850.6195652
33059,87034944.23791821
33060,57951485.148514844
33074,187846805.98159507
33108,112578605.88817379
33121,60697825.84820221
33135,1367422.3279739777
33153,64255689.52074108
33161,205228268.64704987
33162,181398270.82189348
33181,1273716077.828981
33182,493295101.74205375
33184,1273716077.828981
33185,951265454.0372077
33186,481230905.1582554
33190,15076554.483937822
33191,30629528.868531708
33192,235696520.53380075
33196,242167608.68575522
33197,1273716077.828981
33220,283074457.7714564
33235,200540861.46458295
33239,577275848.0436902
33240,577275848.0436902
33241,154404102.01327085
33242,577275848.0436902
33243,577275848.0436902
33259,58896483.90240796
33260,176480034.98776495
33262,46315596.90035417
33271,39091.36797999947
33278,690446058.7396265
33285,71820969.86110428
33286,71820969.86110428
33293,76044769.94004928
33299,22193152.332140673
33305,7182411.302752975
33306,7182411.302752975
33307,7182411.302752975
33308,7182411.302752975
33309,7182411.302752975
33310,127764906.06811649
33311,7182411.302752975
33317,79178707.60556024
33321,484113283.2964479
33322,695952.2632563255
33336,176808583.24163634
33337,317218436.60165316
33339,89739999.06214805
33341,61271862.92398554
33348,222107504.06451106
33352,72613564.4161766
33361,47793298.56115107
33383,23238849.268705033
33394,390402586.97137994
33396,4967050.641418791
33397,56954969.876550205
33398,34796186.23471774
33399,40646527.777777776
33403,176173779.78729418
33404,64094095.57481865
33409,13715418.83784722
33411,10539795.918367347
33448,50048440.94997282
33449,129543863.33212924
33450,20230065.645627085
33451,50048440.94997282
33452,25770295.191910055
33453,50048440.94997282
33457,167197539.2650333
33479,177941688.06907576
33483,24413024.25130368
33488,238601163.812868
33489,47440403.30071253
33490,2742155.0854606926
33492,538856918.8829287
33495,14338172.095061349
33496,3075963.028615149
33500,4889523.743281938
33501,44178130.88858297
33516,23560919.16459533
33521,10098001.52582822
33527,49495721.20217285
33528,42719164.79304318
33532,132041068.37514548
33533,84708483.33580989
33544,58329862.54295532
33613,53807257.449996285
33623,176822769.6060303
33653,30086303.91266871
33654,57122544.971214615
33655,165736986.4736116
33656,181437392.1628575
33657,30086303.91266871
33658,115174364.73306099
33659,30086303.91266871
33660,30086303.91266871
33661,30086303.91266871
33662,83414806.65412119
33663,15447744.023305845
33664,30086303.91266871
33665,158017586.9200007
33666,30086303.91266871
33667,30086303.91266871
33668,31252141.0402413
33669,30086303.91266871
33670,30086303.91266871
33671,30086303.91266871
33676,80283.38214285714
33679,1892002.006993865
33680,1892002.006993865
33684,32083680.901650406
33688,158716567.70045626
33698,58756119.230769224
33701,12817007.299270071
33705,47982787.41007193
33708,21024066.091954023
33712,58060204.55214911
33713,217713242.21433723
33730,11548464.870067371
33747,78107246.62162162
33777,399972491.48754644
33793,64195290.322580636
33817,31369895.131224897
33820,907516734.0734866
33832,183069306.43799338
33833,297415210.61320984
33834,99628740.39353018
33836,204825960.6549196
33848,76561458.36908922
33853,18649622.049799196
33928,418286959.5015576
33938,54695.68257293209
33952,258532646.3958333
33971,125121491.53592071
34008,113390691.80083333
34021,9548407.759331334
34047,40722542.82240274
34053,33751079.13485526
34065,722255804.7473277
34070,160821346.85403863
34094,311630169.81385356
34101,593219594.5945946
34103,593219594.5945946
34111,3738489.681324181
34130,679036111.1111109
34131,593219594.5945946
34162,47936661.37944444
34165,127235598.7129139
34187,103712688.92977336
34195,436468315.45130646
34199,118529132.76935537
34202,108104045.40223612
34213,42877808.22368421
34247,360295354.2392567
34257,91932353.92768827
34268,47793298.56115107
34274,33243590.316459622
34279,70551991.73841137
34285,271038437.5
34286,83022695.035461
34294,58756119.230769224
34333,47936661.37944444
34353,204323174.85218358
34375,610047.6301886792
34376,6079256.250128025
34377,610047.6301886792
34378,610047.6301886792
34395,81741446.2750744
34398,157352161.5540274
34407,282636893.870899
34408,400732371.1885413
34437,123815576.9230769
34448,47936661.37944444
34449,83022695.035461
34457,62999824.41479419
34469,113319010.39168665
34472,431909757.60551274
34485,111606826.75147694
34486,995419369.6309291
34488,28733257.004347503
34490,49725722.916183226
34491,5125326.579149643
34502,443306677.0640702
34505,83022695.035461
34509,374457404.2031609
34515,215276113.5957632
34520,186872395.38762584
34521,620212779.5046664
34535,98727926.168182
34536,181398270.82189348
34537,181398270.82189348
34538,181398270.82189348
34540,15443747.953036437
34541,81847420.25851019
34544,526200706.49956053
34546,113196275.95474239
34550,475499.9135462555
34574,17286104.87557471
34588,134263969.8769052
34597,85313736.1935405
34609,815836727.8009535
34612,8389075.474650059
34691,443329399.0303376
34696,1367422.3279739777
34715,627054447.7950723
34716,1257860.1464146746
34717,1257860.1464146746
34718,1257860.1464146746
34719,1257860.1464146746
34720,123145023.59330246
34721,18649622.049799196
34747,42508665.107913665
34748,1320175312.5
34749,49145001.55709758
34757,15762295.614035087
34793,34085535.33707207
34807,34813977.69516728
34818,229943214.28571424
34839,19829813.66459627
34842,331380193.6647641
34845,722054.8391238947
34847,4168912.843053939
34894,63392222.48873154
34900,1376321223.892257
34901,21819548.811854117
34902,35664128.189847335
34904,159212900.77234623
34917,50093146.64286762
34923,4393116.4085958
34945,5650738.887938462
34947,5126911.951062774
34979,22459594.704149798
34981,279001724.137931
34982,104263251.93303187
34983,743936754.6826258
34985,307450891.52950305
35013,90116404.71635252
35014,69720364.88268849
35015,69720364.88268849
35017,69720364.88268849
35018,69720364.88268849
35022,6721259.025173611
35028,45196781.04514137
35029,429000358.29537666
35035,68232406.86792587
35040,211785472.89159536
35053,186526135.30583656
35063,895537208.6933167
35065,628814830.2454345
35068,5334270.624480415
35070,27074009.535089225
35072,11195677.123182861
35081,529725.6079471279
35083,25839578.37301587
35090,23999529.870089583
35091,158922577.33228981
35102,93362547.14432867
35103,5865731.78519323
35106,294173776.7871964
35109,66372257.66853582
35111,33463334.072537173
35132,39068021.844660185
35157,95549589.42374998
35159,312074765.69909716
35172,590000032.4073939
35198,79555548.91527191
35219,116049591.16125542
35231,441642521.6700595
35232,524654891.1290322
35241,290145473.500728
35243,15619785.061906934
35246,374783.4117816092
35247,374783.4117816092
35248,374783.4117816092
35249,374783.4117816092
35250,65354008.94202453
35257,59156532.30430825
35317,94175796.70481077
35321,679036111.1111109
35324,27915363.42267847
35340,10805675.949158877
35341,177290573.65224013
35370,84176379.46289286
35431,572623.0112209549
35468,1304126.348070652
35476,7748858.359052408
35515,58742656.16748619
35516,79568832.18822132
35517,72204897.81818806
35518,172167937.66637018
35519,172167937.66637018
35520,123929573.67183286
35521,69015154.56426753
35527,6710893.93454152
35529,48034109.879690945
35540,10369423.84080159
35545,47789131.44044576
35546,553625485.4891695
35547,6595344.466211491
35548,98464228.70023224
35550,19224195.045504525
35551,59483158.764077835
35595,138011746.41720018
35596,133571578.20337582
35597,275038385.84657377
35598,137559334.6143583
35642,3247777.481646222
35652,167819765.57554507
35654,174498764.63233843
35663,7440419.300770394
35689,247041065.9265912
35690,472496376.7828397
35701,256060156.87620246
35705,143871406.12852383
35710,220748060.98171315
35715,535868839.5616229
35736,1852113.9833851578
35742,19656868.32631457
35743,20995198.53182065
35745,22167890.67695327
35747,22479432.41486021
35749,20995198.53182065
35750,20995198.53182065
35752,20995198.53182065
35754,20995198.53182065
35755,20995198.53182065
35756,20995198.53182065
35757,20995198.53182065
35758,20995198.53182065
35759,26593557.489471834
35761,20995198.53182065
35762,20995198.53182065
35763,20995198.53182065
35765,20995198.53182065
35767,20995198.53182065
35768,231126402.68875498
35769,31051226.82930623
35776,8327581.300813007
35777,32191916.447123017
35778,31406547.13101559
35779,23963666.297899768
35780,17957510.92844182
35783,23340582.822085887
35791,32191916.447123017
35793,8841088.069636455
35806,133458727.95362577
35847,1320175312.5
35849,63101992.38095237
35862,26235667.80840355
35896,42572691.24275793
35902,72302157.41225156
35957,2888009.4795918367
35968,70561086.95652173
35981,414499880.362114
35982,361565932.662341
36014,181896.11430825636
36042,65929387.8470092
36055,130567573.47972949
36059,47349818.262371965
36060,417319249.39766234
36067,6015.123529411764
36068,150439337.45217392
36072,47144901.168260016
36074,95057025.29683746
36083,106549632.20998551
36091,62391.98022526323
36093,62391.98022526323
36137,207120366.84495473
36152,950881.5247055292
36169,23533806.28842105
36170,10006.125915941568
36172,129913947.83826531
36189,68416523.7287323
36190,76167432.10515164
36218,314780085.4172439
36219,103805563.2113261
36221,86654581.28404814
36283,119226691.39183672
36327,2276116.3619247884
36409,85234844.40921319
36422,70211191.93485586
36424,106030535.47936693
36554,106591622.85164598
36586,4128077.897461805
36592,103568007.30984792
36594,287975602.46776384
36602,101220833.05935301
36628,75600505.07808003
36631,30694497.026977897
36632,15000704.735174622
36633,18036042.936994366
36634,66083705.233638756
36637,71503975.51274294
36662,106575132.93360949
36663,145012195.0695652
36666,156091098.46779317
36669,24685821.650647867
36672,45159970.23497482
36751,101616319.44444443
36759,5263402.609606523
36801,86420668.88162744
36803,247804368.97945455
36810,263573025.20539966
36811,124694885.72672577
36812,263573025.20539966
36813,263573025.20539966
36814,263573025.20539966
36815,263573025.20539966
36816,195833756.94804144
36820,38150136.342654936
36821,306504567.96924144
36856,10369423.84080159
36900,362847771.40754795
36901,277509798.3330978
36926,49976570.98036612
36927,51564284.29559812
36933,2291418.933350979
36967,14040572.016273389
36999,2510057.655753199
37005,109837886.51304348
37006,971238.9804984422
37010,454766892.90796155
37027,32703015.72471747
37028,3367134.6259124083
37041,102820559.10929368
37042,24863552.310127996
37043,78420517.01294418
37046,666834675.4391121
37058,34092112.994191214
37059,25371475.29708162
37089,179106195.82047483
37093,52007281.73999729
37126,139142.55688622754
37153,161087028.09415284
37154,104318377.0079846
37156,52690040.299863115
37157,58025013.10488645
37158,47371408.710112326
37168,210506538.03121027
37203,68647083.58589077
37204,60931383.23778121
37205,388548285.33711547
37206,422072099.8937444
37221,244769503.75757542
37233,32210574.11831005
37250,20665878.727276206
37252,121709564.08083205
37254,169253958.52098703
37260,300014104.5387056
37287,3138165.135285654
37293,10493411.057298128
37332,235931534.30149457
37366,141048621.88767245
37421,217113078.3938814
37422,186872165.76593864
37430,335516633.1388853
37431,131853350.8682853
37432,317218436.60165316
37438,64094095.57481865
37441,359602222.22222215
37442,45850591.28053075
37446,162901444.51092005
37448,78478221.16564415
37469,212226732.47154123
37470,212226732.47154123
37471,212226732.47154123
37472,212226732.47154123
37473,212226732.47154123
37509,139142.55688622754
37512,7281202.537116564
37520,2092942.7909090908
37525,7281202.537116564
37542,7281202.537116564
37559,2745881.368645035
37569,26328245.721553855
37573,1961285.8618652849
37574,8386941.1714895
37586,3718629.053049023
37600,117194167.48056778
37607,3226908.1437224667
37623,783560161.2903224
37624,321426089.3414151
37625,45460503.653022535
37627,38301549.31141984
37630,64069356.147271805
37632,95176815.1798326
37642,62135514.44399296
37645,43116086.48078762
37650,11195677.123182861
37698,832707560.0659778
37700,170888393.7722718
37712,76432250.93356685
37713,113796480.02247351
37714,113796480.02247351
37715,58511694.08309799
37722,312294744.86290973
37758,99751481.77340356
37759,117418481.85846083
37760,90573997.56330681
37765,32010818.474429056
37769,265227060.69964805
37777,245086489.27392736
37822,40490189.54607786
37823,2852588.38168343
37825,126813250.42045884
37829,42663002.05611984
37841,7281202.537116564
37893,136397129.8960946
37894,136397129.8960946
37895,21960285.315025907
37917,342706800.1723081
37932,54183264.31948818
37934,87293210.00620264
37935,405547418.1093044
37936,220934195.199805
37937,319888131.4818078
37947,2441073.154294113
37979,94163514.02788982
37980,536927981.3706799
37981,4033229.0087534836
37982,10493411.057298128
37995,83831738.97585882
38024,105765796.00479592
38025,564440830.3034792
38026,301735933.70593214
38050,7332962.882142856
38053,56781289.27083734
38085,59136442.589788325
38086,83306114.3702132
38127,7939680.543588437
38129,593219594.5945946
38160,23569544.069010813
38225,95877649.86176747
38238,93167322.09737828
38272,235931534.30149457
38273,235931534.30149457
38280,6468967.146054223
38334,241197760.8647397
38354,28804625.98425197
38402,112578605.88817379
38405,118261983.96002993
38406,255714.10769938177
38425,127622813.06474653
38524,21819262.175940964
38525,49448.33062989997
38529,52696489.13347126
38559,92147000.74749565
38560,64417934.516526245
38561,13008.01805712301
38562,130218179.84493864
38565,27967702.05000686
38570,88163952.69378585
38571,127207075.5767539
38581,28742172.57403275
38582,93089082.22364262
38660,65596.20564092175
38661,65596.20564092175
38664,137721709.92537513
38665,508903883.5441904
38670,181316648.87231234
38673,145443258.84757844
38674,68210884.33652739
38691,2790738.5009683096
38709,21226205.304583542
38803,63392222.48873154
38809,75217601.44639307
38832,220985508.00503692
38863,42572691.24275793
38888,4703445.745636464
38893,3200742.5302631576
38898,57951485.148514844
38901,3200742.5302631576
38902,3200742.5302631576
38903,3200742.5302631576
38915,21024066.091954023
38940,20771359.655096505
38941,72820780.56728572
38947,41374603.36822836
38950,2910767.8200427485
38951,233502147.84089288
39001,337678846.15384614
39002,359602222.22222215
39007,29998266.153601643
39012,1671341.6723710317
39015,45826263.38190553
39036,108095031.08310875
39039,2560209040.334573
39066,628814830.2454345
39112,64021317.3218144
39113,46629553.217761725
39114,3970026.192236025
39125,48454925.51806297
39126,75659639.19076043
39165,907516734.0734866
39179,5350625.250091241
39186,229345.78369304328
39187,8363535.348458414
39189,112071393.59932894
39193,296522.68722466956
39194,296522.68722466956
39195,296522.68722466956
39196,296522.68722466956
39197,296522.68722466956
39199,1441794.144553154
39213,213669806.47518095
39256,3180222.833435241
39257,3180222.833435241
39258,20891724.06921189
39296,181896.11430825636
39353,122018115.27625906
39388,71705880.76532233
39389,119959779.79735501
39390,68993976.95840621
39391,341554412.4981161
39430,48531651.48041244
39449,5025650.747388059
39459,527908277.9840153
39468,345978341.3867895
39481,43767145.6080365
39516,8243802.816901408
39520,47432344.05220582
39523,4173713.678891336
39568,26201752.63731425
39597,204071117.86748686
39599,171570550.43441716
39601,123815576.9230769
39608,1320175312.5
39618,29662306.041039728
39658,32559488.969818242
39659,428273.49555926624
39660,282785852.54664725
39662,290987133.0809393
39678,58967237.33722764
39681,560762753.4399129
39687,248347400.83348
39690,21024066.091954023
39728,11026806.143176159
39729,21272843.56121769
39730,76166346.91071089
39741,350498198.2130684
39753,535868839.5616229
39776,128583040.42179261
39780,319987407.36926574
39782,21450855.830611315
39784,23346300.46990239
39801,42877808.22368421
39817,895537208.6933167
39829,210739117.96645126
39848,181896.11430825636
39849,101616319.44444443
39924,232038218.4407063
39953,8323939.195679013
39955,44842298.38709677
39959,28106651.229803823
39960,1673685.6202071935
39961,901726.6845408734
39962,1673685.6202071935
39977,15027191.677876597
39985,9070985.14841874
39995,143593759.47589305
40008,34796186.23471774
40009,380811625.76691556
40036,232861637.7554137
40039,63527560.3792806
40043,111670376.85010178
40046,48836248.33730061
40072,42866106.08702454
40078,192361195.17819938
40092,32866334.06254562
40103,148893016.91064054
40159,856682.574260355
40168,341893619.7421778
40174,68400095.62043795
40175,18509461.44349656
40176,278069822.1335294
40181,253865856.32948017
40185,145715280.8814725
40186,50632352.94117647
40202,80933021.99181904
40203,67266070.37704735
40206,92884279.1858072
40224,40646527.777777776
40230,66707332.44322183
40233,199268848.50302416
40253,67061548.25020325
40258,376023008.8713289
40271,46461014.336137064
40275,8763007.408886714
40276,295390093.45794386
40279,77472987.20777974
40305,72302157.41225156
40310,42866106.08702454
40311,145012195.0695652
40325,46309013.62316805
40332,158290400.24285713
40352,273557242.916591
40365,245086489.27392736
40377,33141465.65566212
40380,236626254.64684013
40385,129004218.26447427
40387,60716804.9792531
40389,150468514.9391297
40393,307077173.9849964
40394,258532646.3958333
40401,232384100.02469745
40421,12768216.154472675
40429,8019988.091397953
40431,128815689.65517241
40433,472917734.96379304
40451,4393116.4085958
40453,1367422.3279739777
40462,626335056.9342222
40477,90017763.58518426
40481,144186720.13373843
40501,5263402.609606523
40519,187846805.98159507
40531,139142.55688622754
40543,185706115.19183123
40565,96212469.72179416
40577,39655982.142857134
40598,368573046.5711693
40618,165597584.7951843
40623,394591011.235955
40636,192361195.17819938
40638,192361195.17819938
40639,192361195.17819938
40640,160029448.15952832
40641,192361195.17819938
40643,192361195.17819938
40644,192361195.17819938
40645,192361195.17819938
40646,192361195.17819938
40649,192361195.17819938
40651,155006990.30108947
40652,192361195.17819938
40653,192361195.17819938
40656,192361195.17819938
40660,81246909.39117245
40662,192361195.17819938
40663,192361195.17819938
40664,192361195.17819938
40665,192361195.17819938
40666,192361195.17819938
40667,192361195.17819938
40670,192361195.17819938
40671,192361195.17819938
40672,192361195.17819938
40673,192361195.17819938
40674,192361195.17819938
40676,192361195.17819938
40677,192361195.17819938
40678,192361195.17819938
40680,76263907.11086294
40682,192361195.17819938
40683,192361195.17819938
40684,192361195.17819938
40685,192361195.17819938
40686,192361195.17819938
40687,376561974.30905616
40688,192361195.17819938
40689,192361195.17819938
40696,192361195.17819938
40716,192361195.17819938
40722,4634361.352886414
40723,192361195.17819938
40738,192361195.17819938
40863,4809215.083120879
40900,204323174.85218358
40938,2923819.6716377605
40939,374087981.0447545
40942,1376321223.892257
40964,10131594.66639004
40978,93941492.62142856
40979,60205001.18074533
40980,83382475.62488794
40981,101889689.56723602
40982,93941492.62142856
41019,135941500.2775506
41020,83829984.50489227
41031,4412.883655496224
41039,220985508.00503692
41043,639220490.4867347
41044,2009885.5002407746
41048,8012686.471354591
41087,218020066.31391498
41088,148109817.7806086
41089,127705150.21077757
41090,140525497.31476262
41091,186164560.2674036
41125,36715109.02554426
41129,293565641.0594859
41217,103982618.11754777
41224,466059233.7693322
41229,11240839.872628385
41230,93970005.60106134
41231,41364818.656716414
41232,4721037.559909018
41234,950881.5247055292
41240,1320175312.5
41243,264453255.01204187
41246,359780964.8058252
41247,172167937.66637018
41249,1936773.6473798575
41250,82610555.1975945
41251,87034944.23791821
41252,14143178.43866171
41253,585126214.0034813
41255,102363632.28699552
41256,404785515.3464246
41262,70000040.13441706
41273,14408789.334207779
41274,17823932.99479115
41279,70220914.08647622
41283,67151796.26763475
41285,34796186.23471774
41292,108526989.0119828
41293,80396744.84475885
41297,128688056.15937693
41308,8737546.32289535
41316,272331231.7178882
41318,440640751.9521181
41343,281304939.7730274
41345,19224195.045504525
41379,255388054.04989204
41381,46233228.58502043
41419,156922978.36897013
41420,261534746.45046192
41421,56009595.713384464
41432,150936985.35578015
41436,216815676.6419991
41464,935664.0479883535
41505,16621001.036160715
41506,198679092.85603258
41516,108766835.54612227
41517,299980263.97419614
41525,2928985.0624565114
41529,738198.3276956691
41556,12673610.430950798
41561,198523840.43577367
41565,780962842.2341497
41640,24370809.207206935
41658,129913947.83826531
41662,30865040.500689723
41664,93515700.79440217
41686,213710604.46539876
41687,221021766.36096573
41688,112886304.66998418
41689,221021766.36096573
41690,88637886.31001796
41691,134606532.81553704
41706,26146963.730969347
41716,64195290.322580636
41720,236626254.64684013
41730,127564055.06584156
41737,74816668.45052385
41739,320888033.8155053
41742,676321161.550328
41745,94839580.58809035
41746,99259563.76167935
41756,236626254.64684013
41757,15322705.808579879
41780,327144711.3158046
41782,845913798.5087703
41798,245543717.5034426
41819,34410410.80858895
41820,78857120.80353728
41883,127488182.7461966
41884,16158285.31892361
41885,16158285.31892361
41886,23630519.73084485
41887,31102754.142766092
41894,364188136.5020834
41901,126795058.80293602
41903,244591.1978235324
41957,169229346.63728374
41978,18016591.372823328
41985,11313981.958762886
42000,950881.5247055292
42003,129306809.9011175
42006,239184074.70196888
42083,535868839.5616229
42123,46200816.266602926
42124,23020181.958762884
42133,190381800.40230292
42134,5966901.720614035
42141,89965271.26868641
42157,62016480.81941741
42160,406300509.1264456
42168,348727857.933445
42186,222558371.66939148
42191,6414069.36297546
42199,115011797.78487343
42200,28099026.479067396
42201,103750259.18596557
42206,33742243.70158503
42262,41715843.21968344
42267,753002946.7949107
42279,194146224.7928571
42286,473880686.940974
42287,473880686.940974
42288,413657134.06734693
42291,242566895.4229697
42308,27477127.77717742
42316,32417978.16781389
42317,159605957.0452088
42324,137512932.71302623
42328,47144901.168260016
42335,49678091.824177146
42362,249464543.20314118
42363,269195266.7320549
42377,182044824.5544744
42432,96212469.72179416
42445,78455147.78499818
42451,54695.68257293209
42526,19885964.148267116
42545,15816263.012786776
42547,85246321.08997796
42549,99462079.68121177
42555,13202910.605825545
42557,223504623.94425082
42566,55123321.47691093
42567,55937976.89466446
42568,419829.34402887133
42571,123206127.30279502
42572,117734770.11494252
42601,30082808.250762153
42626,145012195.0695652
42627,99588214.97428724
42642,24190419.316934027
42663,45850591.28053075
42691,159212900.77234623
42692,97948.58741565452
42694,112960885.85558979
42704,46992360.68352941
42705,28764051.451791137
42708,108914958.92368701
42710,143824671.49605978
42711,441642521.6700595
42715,322071342.2188946
42731,217713242.21433723
42746,22836224.489795916
42803,19640411.320057213
42824,188908878.1116469
42844,156055.56898148148
42905,108258733.53281936
42933,2744770.8491556533
42935,2742155.0854606926
42970,291929317.3763451
42974,13202910.605825545
42993,26404868.946025476
42996,92234224.60343811
42998,51039531.23594457
43010,141792894.36967117
43034,126728415.825182
43115,207161902.24330705
43120,250505918.17336446
43125,75573700.70369627
43135,98424703.45030451
43202,486928052.6140813
43203,161027891.19696972
43232,87413348.14179459
43240,156055.56898148148
43263,420456003.51666534
43264,302072278.31860214
43286,302641515.09781325
43292,21978042.176929347
43297,508903883.5441904
43310,669022.2984971688
43326,2745881.368645035
43328,119226691.39183672
43337,119226691.39183672
43349,1695120.503401984
43364,89265897.62206839
43366,51577531.3337818
43372,171440520.51697195
43373,1309456116.8460543
43413,11375131.770987002
43431,116007116.56938308
43432,198679092.85603258
43443,439948457.7163893
43461,364183601.3160934
43476,271708124.5644109
43479,427334352.9818484
43496,1119102821.6526613
43523,34410410.80858895
43524,24413024.25130368
43543,1443819.3685358253
43544,6015.123529411764
43547,78044022.27063434
43553,1025797622.9081186
43554,16526067.857794806
43596,8812362.997287579
43599,43663187.466107264
43612,117441879.74037266
43628,31369895.131224897
43646,720478.5694579268
43663,25098807.2110089
43672,49530411.20913977
43680,44706009.19720496
43716,720478.5694579268
43757,37383619.0089664
43772,183793453.43726993
43773,4530613.296088709
43774,92961660.61622787
43775,149134366.30678567
43776,114915853.83568908
43796,1492149.4338472835
43823,236626254.64684013
43853,118297710.25035603
43858,186526135.30583656
43869,602978065.8222319
43894,450332298.27745396
43895,11695320.63197026
43902,1304126.348070652
43903,199249346.1672284
43933,968292443.2224277
43945,14542.746974206348
43965,11203.482148437335
43978,207161902.24330705
43980,120732260.7260726
44023,129197.33556653136
44033,3095519.637413925
44038,89110502.82979125
44050,193589234.5026606
44051,278069822.1335294
44052,1475157.4074362286
44054,42399857.55742292
44059,7157369.934924973
44079,133999979.6486651
44083,2888009.4795918367
44100,8591604.35202429
44103,160947341.3696739
44109,57951485.148514844
44127,381022079.1166365
44149,10098001.52582822
44151,257552.50104422888
44155,43651.95747120543
44176,19829813.66459627
44178,280042477.68480974
44183,15940556.883144755
44185,116106290.9099273
44188,44661754.95026408
44208,317218436.60165316
44234,28804625.98425197
44240,75983189.16771472
44248,87330763.84033176
44261,96111463.16600542
44275,413807229.67130286
44301,32717529.02217107
44302,148893016.91064054
44329,3505674.0599710788
44349,245086489.27392736
44358,245086489.27392736
44393,52560996.752207756
44439,21024066.091954023
44464,96212469.72179416
44509,117652785.42397958
44556,62135514.44399296
44578,7157369.934924973
44616,63672305.88570918
44619,358471323.1905882
44638,33463334.072537173
44639,3693826.6647581984
44646,374087981.0447545
44649,194137988.64369893
44650,947990602.2239279
44651,2276116.3619247884
44676,512210070.99121773
44686,9634282.11649023
44706,9688298.009002535
44712,10413818.430656934
44719,472917734.96379304
44728,2092942.7909090908
44731,105763650.62432131
44735,199886907.0118754
44736,15715013.54897601
44765,109445585.33136955
44792,102350934.74443074
44796,359780964.8058252
44800,3367134.6259124083
44809,64094095.57481865
44810,18649622.049799196
44815,262716054.04077327
44818,111352132.31979553
44819,111352132.31979553
44820,111352132.31979553
44821,159036026.05799732
44822,111352132.31979553
44823,73355039.20822491
44824,26767665.717255432
44825,26767665.717255432
44830,450332298.27745396
44831,112630202.39814126
44838,467792552.824059
44843,6033278.358076358
44846,428340500.0
44849,76388092.48375912
44850,107667525.73069777
44860,306237734.31224173
44883,44842298.38709677
44905,3463685.0370552144
44917,62202719.9132874
44919,62202719.9132874
44921,62202719.9132874
44922,51517119.17740533
44935,129424261.18189962
44936,950881.5247055292
44980,2192180.8621300347
44990,39433782.483156875
44998,105127287.23636363
44999,25228268.616687115
45039,117722904.49284928
45041,30044498.882178977
45050,13798032.535846472
45051,3216401.725856146
45101,53914341.624942616
45151,181896.11430825636
