imdb_id,actor_id,actor_name,gender,popularity
tt0118172,383,Michael Palin,2,12.096
tt0118172,53328,Julia Sawalha,1,11.943
tt0118172,138175,Victoria Wood,1,1.846
tt0118172,42663,Robert Bathurst,2,8.06
tt0118172,117555,Nigel Planer,2,9.362
tt0118172,95047,Graham McTavish,2,18.012
tt0118172,20243,Roger Ashton-Griffiths,2,6.238
tt0118172,61367,Richard James,2,1.266
tt0118172,143508,Keith-Lee Castle,2,5.519
tt0118172,42570,Don Henderson,2,3.206
tt0118172,218373,Hugo Blick,2,5.474
tt0118172,1356007,Sarah Crowden,1,5.261
tt0118172,140452,John Boswall,2,6.405
tt0118172,6645,Richard Ridings,2,5.346
tt0118172,1356009,Bernard Padden,2,1.546
tt0094678,56819,Dudley Moore,2,13.661
tt0094678,66776,Liza Minnelli,1,11.213
tt0094678,11857,John Gielgud,2,12.082
tt0094678,30226,Geraldine Fitzgerald,1,8.316
tt0094678,786,Stephen Elliott,2,7.886
tt0094678,41243,Paul Benedict,2,11.908
tt0094678,96765,Cynthia Sikes,1,7.918
tt0094678,8534,Kathy Bates,1,28.364
tt0094678,64929,Jack Gilford,2,5.099
tt0094678,57357,Ted Ross,2,4.107
tt0094678,1212034,Barney Martin,2,10.657
tt0094678,138236,Thomas Barbour,2,1.427
tt0094678,42199,Daniel Greene,2,8.067
tt0087544,613,Sumi Shimamoto,1,11.435
tt0087544,617,Ichiro Nagai,2,11.085
tt0087544,616,Gorō Naya,2,8.419
tt0087544,622,Youji Matsuda,2,4.9
tt0087544,624,Yoshiko Sakakibara,1,9.538
tt0087544,625,Iemasa Kayumi,2,9.079
tt0087544,615,Hisako Kyoda,1,9.86
tt0087544,614,Mahito Tsujimura,2,4.46
tt0087544,623,Mina Tominaga,1,9.849
tt0087544,618,Kōhei Miyauchi,2,6.392
tt0087544,619,Joji Yanami,2,8.406
tt0087544,620,Minoru Yada,2,1.954
tt0087544,621,Rihoko Yoshida,1,4.231
tt0087544,626,Tetsuo Mizutori,0,5.166
tt0087544,1243597,Masako Sugaya,1,3.725
tt0087544,1241776,Takako Sasuga,1,2.615
tt0087544,55664,Chika Sakamoto,1,5.961
tt0087544,100127,TARAKO,1,4.64
tt0087544,217144,Mugihito,2,9.015
tt0087544,1241584,Akiko Tsuboi,1,5.161
tt0087544,1247301,Takeki Nakamura,0,1.4
tt0087544,1353440,Takako Ota,1,1.38
tt0087544,115790,Bin Shimada,2,12.143
tt0087544,555155,Shinji Nomura,2,3.073
tt0087544,2026872,Hisako Ayuhara,1,0.6
tt0087544,552683,Hochu Otsuka,2,13.687
tt3882074,1315036,Daisy Ridley,1,44.535
tt3882074,1570918,Nurgaiv Aisholpan,0,0.6
tt3882074,1570920,Nurgaiv Rys,0,1.22
tt3882074,1570922,Alma Dalaykhan,0,1.4
tt3882074,2221818,Bosaga Rys,0,0.753
tt0388789,53384,Zana Briski,0,0.98
tt0388789,1373446,Avijit,0,0.6
tt0388789,1373447,Geeta Masi,0,0.84
tt0388789,1373448,Kochi,0,0.828
tt0388789,1373449,Mamuni,0,0.98
tt0066995,738,Sean Connery,2,28.534
tt0066995,10190,Jill St. John,1,16.983
tt0066995,10074,Charles Gray,2,6.309
tt0066995,10191,Lana Wood,1,11.592
tt0066995,10192,Jimmy Dean,2,3.906
tt0066995,3244,Bruce Cabot,2,11.319
tt0066995,10193,Putter Smith,2,0.928
tt0066995,10194,Bruce Glover,2,7.531
tt0066995,10195,Norman Burton,2,9.339
tt0066995,10196,Joseph Fürst,2,4.763
tt0066995,9874,Bernard Lee,2,9.192
tt0066995,9906,Desmond Llewelyn,2,8.05
tt0066995,1221898,Leonard Barr,2,1.96
tt0066995,9878,Lois Maxwell,1,16.727
tt0066995,228813,Margaret Lacey,1,1.386
tt0066995,79358,Joe Robinson,2,3.755
tt0066995,79866,David de Keyser,2,6.643
tt0066995,69764,Laurence Naismith,2,14.526
tt0066995,93949,David Bauer,2,4.663
tt0066995,3140,Marc Lawrence,2,9.26
tt0066995,5695,Sid Haig,2,15.521
tt0066995,111838,Lola Larson,1,1.96
tt0066995,111841,Trina Parks,1,2.744
tt0066995,133122,John Abineri,2,3.211
tt0066995,1812082,Jack Arrow,0,1.4
tt0066995,3794552,Ray Baker,2,0.98
tt0066995,1433439,Paul Baxley,2,3.228
tt0066995,108277,Ed Bishop,2,6.567
tt0066995,16669,Nicky Blair,2,4.47
tt0066995,82750,Larry J. Blake,2,4.313
tt0066995,120106,Ed Call,2,7.456
tt0066995,1699101,Melita Clarke,1,0.6
tt0066995,1831349,Terence Conoley,2,2.705
tt0066995,1806344,George Lane Cooper,2,2.465
tt0066995,14256,Dick Crockett,2,5.571
tt0066995,3457041,Catherine Deeney,0,0.98
tt0066995,16202,Gary Dubin,2,3.994
tt0066995,1221541,Clifford Earl,2,3.062
tt0066995,1157036,Mark Elwes,2,2.268
tt0066995,2052357,Fred Fisher,2,1.38
tt0066995,225505,Brinsley Forde,2,3.335
tt0066995,1468748,Sig Frohlich,2,1.4
tt0066995,27425,Constantine Gregory,2,6.066
tt0066995,2942158,Ron Gregory,2,1.96
tt0066995,2428975,Bob Harks,2,4.851
tt0066995,91898,Orwin C. Harvey,0,2.704
tt0066995,120676,David Healy,2,1.823
tt0066995,166047,Karl Held,2,1.96
tt0066995,2334226,Lew Hooper,2,0.98
tt0066995,2422344,Bill Hutchinson,0,0.98
tt0066995,2882781,Janos Kurucz,2,1.4
tt0066995,1951161,Debbie Letteau,1,1.96
tt0066995,3134048,Martin Lyder,0,1.4
tt0066995,2886551,Frank Mann,0,1.094
tt0066995,99949,Connie Mason,1,2.468
tt0066995,1729785,Clyde McLeod,0,1.764
tt0066995,16422,Don Messick,2,9.607
tt0066995,1221170,Burt Metcalfe,2,3.074
tt0066995,2104488,Terence Mountain,2,1.4
tt0066995,218388,Tony O'Leary,0,2.744
tt0066995,977657,Frank Olegario,2,1.932
tt0066995,1944781,Gerald Paris,0,1.4
tt0066995,2259383,Denise Perrier,0,1.4
tt0066995,44810,Cassandra Peterson,1,16.434
tt0066995,10657,Shane Rimmer,2,6.634
tt0066995,1708516,Jack Ross,2,0.6
tt0066995,45164,Henry Rowland,2,6.278
tt0066995,1515605,Gordon Ruttan,0,0.98
tt0066995,555069,Pat Ryan,2,3.215
tt0066995,15529,Eddie Smith,2,3.243
tt0066995,2448815,Owen Song,0,1.4
tt0066995,1708535,Guy Standeven,2,3.23
tt0066995,34101,Tom Steele,2,4.92
tt0066995,112652,Michael Stevens,2,1.96
tt0066995,174356,Jerry Summers,2,1.712
tt0066995,1257821,Vincent Wong,2,1.71
tt0066995,26876,Philippe Mareuil,2,3.476
tt0088402,2969,Chris Penn,2,24.901
tt0088402,1063,Lea Thompson,1,19.741
tt0088402,7036,Eric Stoltz,2,26.115
tt0088402,64056,Jenny Wright,1,10.044
tt0088402,70572,Ilan Mitchell-Smith,2,10.375
tt0088402,8872,Rick Moranis,2,15.505
tt0088402,7678,Hart Bochner,2,10.97
tt0088402,1811,Randy Quaid,2,27.236
tt0088402,25626,Robert Ridgely,2,6.635
tt0088402,1273,Jack Kehoe,2,4.753
tt0088402,1167,Ángel Salazar,2,3.371
tt0088402,2234,Michael Bowen,2,9.733
tt0088402,3637394,Brin Berliner,0,0.6
tt0088402,190183,Susan Rinell,1,1.96
tt0088402,126547,Hildy Brooks,1,4.974
tt0088402,8676,Dean Devlin,2,7.178
tt0088402,6681,Sherilyn Fenn,1,30.666
tt0088402,58622,Dick Rude,2,2.097
tt0088402,80745,Lee Ving,2,7.792
tt0088402,11656,Nancy Wilson,1,6.307
tt0088402,3287854,Cari Anne Warder,0,1.96
tt0088402,2032117,Simone White,0,0.98
tt0088402,3373853,Beth McKinley,0,0.982
tt0088402,1342077,Robert Chestnut,2,1.38
tt0088402,3637433,Reginald Farmer,0,0.6
tt0088402,89838,Leo Penn,2,11.497
tt0088402,18871,William Bramley,2,3.144
tt0088402,77634,Leigh Lombardi,1,4.537
tt0088402,3637442,Rande Worcester,0,0.6
tt0088402,3637444,Kim Vignal,0,0.6
tt0088402,131667,Ben Stein,2,12.825
tt0088402,12965,Tommy Swerdlow,2,6.517
tt0088402,3637447,Paul Wiggins,0,0.6
tt0088402,3637457,Frank Montiforte,0,0.6
tt0088402,91387,Keone Young,2,8.981
tt0088402,1109,Kevin Peter Hall,2,13.928
tt0088402,161285,Tony Epper,2,18.707
tt0088402,176475,Ted White,2,8.831
tt0088402,1071164,Ashley St. Jon,1,1.522
tt0088402,41711,Kitten Natividad,1,7.441
tt0088402,158693,Gary Riley,0,0.694
tt0088402,3637462,John Linson,0,0.98
tt0088402,3637463,Jess Weinstein,0,0.6
tt0088402,3637465,Jeff Savenick,0,0.98
tt0088402,194774,Karen Haber,0,0.6
tt0088402,116489,Barbara London,1,1.736
tt0088402,3637469,Magdalene St. Michaels,0,0.694
tt0088402,2076607,Brynja McGrady,0,0.6
tt0088402,1308815,Inga Ojala,0,0.6
tt0088402,120106,Ed Call,2,7.456
tt0088402,3282291,Danny Tucker,0,0.6
tt0088402,11649,Cameron Crowe,2,3.111
tt0088402,1407203,Debbe DuPerrieu,0,0.6
tt0088402,53396,Ron Wood,2,2.33
tt1655607,85720,Suriya,2,8.577
tt1655607,88167,Anushka Shetty,1,12.702
tt1655607,89153,Prakash Raj,2,9.405
tt1655607,130111,Nassar,2,6.981
tt1655607,85523,Vivek,2,5.869
tt1655607,552989,Manorama,1,1.853
tt1655607,237638,Vijayakumar,2,9.188
tt1655607,237627,Radha Ravi,2,5.796
tt1655607,131262,Nizhalgal Ravi,2,5.552
tt1655607,1419066,Janaki Sabesh,1,3.704
tt1655607,237637,Yuvarani,1,6.232
tt1655607,584704,Crane Manohar,2,6.219
tt1655607,586621,Bose Venkat,2,2.665
tt1655607,583944,Thiyagu,2,3.971
tt1655607,580891,Pandu,2,2.744
tt1655607,478543,Manobala,2,8.984
tt1655607,583977,Ajay Rathnam,2,8.711
tt1655607,1666852,Delhi Kumar,2,1.22
tt1655607,513242,Bharathi Kannan,0,1.057
tt1655607,1893386,Kaajal Pasupathi,1,4.796
tt1655607,2850587,Priya Atlee,1,1.708
tt1860357,13240,Mark Wahlberg,2,40.3
tt1860357,6856,Kurt Russell,2,44.154
tt1860357,6949,John Malkovich,2,34.087
tt1860357,180486,Gina Rodriguez,1,29.423
tt1860357,527393,Dylan O'Brien,2,37.812
tt1860357,11661,Kate Hudson,1,34.887
tt1860357,129868,J.D. Evermore,2,9.467
tt1860357,824,Ethan Suplee,2,16.381
tt1860357,1327175,David Maldonado,2,8.914
tt1860357,1371237,Henry Frost,2,1.4
tt1860357,1298790,Jeremy Sande,2,1.726
tt1860357,60677,Brad Leland,2,5.177
tt1860357,60881,Douglas M. Griffin,2,5.852
tt1860357,141762,Joe Chrest,2,9.265
tt1860357,97446,James DuMont,2,11.134
tt1860357,76544,Chris Ashworth,0,5.94
tt1860357,1002306,Rob Steinberg,2,6.229
tt1860357,36602,Peter Berg,2,18.85
tt1860357,2559012,Anthony 'Ace' Thomas,2,6.481
tt1860357,1523295,Stella Allen,1,2.219
tt1860357,1410501,Jason Kirkpatrick,2,3.294
tt1860357,1579625,Robert Walker Branchaud,2,6.485
tt1860357,3354009,Jonathan Angel,0,1.4
tt1860357,1552440,Juston Street,2,3.727
tt1860357,2533212,Henri Esteve,2,2.471
tt1860357,558902,Terry Milam,0,1.4
tt1860357,1272847,Garrett Kruithof,2,3.279
tt1860357,29933,Deneen Tyler,1,4.488
tt1860357,206624,Jim Klock,2,6.418
tt1860357,1374150,Garrett Hines,2,2.528
tt1860357,85477,Trace Adkins,2,5.262
tt1860357,1560335,Sue-Lynn Ansari,1,3.842
tt1860357,4324188,Julia Holt,1,0.608
tt0290332,2041,Dr. Dre,2,8.38
tt0290332,19767,Snoop Dogg,2,26.661
tt0290332,65134,DJ Pooh,2,7.724
tt0290332,93615,Angell Conwell,1,5.325
tt0290332,1568932,Bruce Bruce,2,3.22
tt0290332,8396,Tommy Lister Jr.,2,11.382
tt0290332,83108,Alex Thomas,2,4.914
tt0290332,944140,Shari Watson,1,2.493
tt0290332,1944153,Shawn Fonteno,2,4.267
tt0290332,336,Xzibit,2,7.657
tt0290332,1631215,Marcia Wright,1,1.4
tt0290332,552139,George Wallace,2,6.917
tt0290332,64998,Pauly Shore,2,10.802
tt0290332,35806,Shaquille O'Neal,2,18.818
tt0290332,325,Eminem,2,27.853
tt0290332,8171,Ludacris,2,26.545
tt0290332,225968,Kent King,1,3.2
tt0290332,2348744,Iva La'Shawn,0,2.588
tt0290332,81583,Kurupt,2,2.845
tt0290332,366458,Isley Nicole Melton,1,4.046
tt0290332,92035,Bishop Don Magic Juan,2,3.842
tt0290332,153952,Lamont Bentley,2,1.521
tt0290332,2355398,Mark Cooper,0,0.6
tt0290332,928713,Tray Deee,0,0.6
tt0290332,122206,Daz Dillinger,2,0.6
tt0290332,1041485,Bad Azz,2,1.343
tt0290332,63208,Tommy Chong,2,11.679
tt0450314,56614,Ray Stevenson,2,31.868
tt0450314,17287,Dominic West,2,23.446
tt0450314,35551,Julie Benz,1,24.587
tt0450314,5414,Colin Salmon,2,17.28
tt0450314,6806,Doug Hutchison,2,29.389
tt0450314,6066,Dash Mihok,2,18.05
tt0450314,4201,Wayne Knight,2,22.634
tt0450314,1366972,Stephanie Janusauskas,1,4.901
tt0450314,7013,Mark Camacho,2,7.185
tt0450314,96591,Romano Orzari,2,5.796
tt0450314,4134,Keram Malicki-Sánchez,2,7.119
tt0450314,60907,Larry Day,2,5.058
tt0450314,44248,Ron Lea,2,12.216
tt0450314,119479,Tony Calabretta,2,2.303
tt0450314,60656,T.J. Storm,2,7.726
tt0450314,1187553,Carlos Gonzalez-Vio,2,10.338
tt0450314,37205,David Vadim,2,9.512
tt0450314,2701488,Gerardo Lo Dico,2,2.39
tt0450314,218899,John Dunn-Hill,2,6.905
tt0450314,1652142,Niko Nikolov,2,2.744
tt0450314,1068677,Aubert Pallascio,2,1.436
tt0450314,1504596,Francis B. Goldberg,0,0.766
tt0450314,1354061,Pat Fry,0,1.4
tt0450314,2478461,Robert Godley-Harrod,0,0.98
tt0450314,198630,Linda E. Smith,1,11.632
tt0450314,4041882,Lynne De Bel,0,0.98
tt0450314,1879677,Bill Hall,0,0.6
tt0450314,108302,Matt Holland,2,3.127
tt0450314,239465,Bjanka Murgel,1,1.466
tt0450314,522169,Brent Skagford,2,4.043
tt0450314,435243,James Murray,2,13.053
tt0450314,59214,Cas Anvar,2,17.067
tt0450314,1587779,Ethan Gold,0,0.98
tt0450314,2414850,Mike Paterson,2,2.87
tt0450314,2200803,Tracy Jerome Phillips,0,0.608
tt0450314,4041883,Giovanni Cipolla,0,0.6
tt0450314,3053614,Andrew Farmer,2,0.98
tt0450314,1802459,Jean-Loup Yale,2,1.62
tt0450314,4041884,Miro Bedard,0,0.6
tt0450314,2451131,Eduardo Keller,0,0.6
tt0450314,2555204,Marco Desjean,0,0.828
tt0450314,2992807,Lise Sita,0,1.614
tt0450314,1674957,Nick Sita,0,1.4
tt0450314,1407377,Eric Delphin Kouégoué,0,1.62
tt0450314,1574652,Stéphane Byl,2,1.657
tt0450314,2575057,Jan Bartoš,2,0.6
tt0450314,4041885,Oleg Popkov,0,0.6
tt0450314,2701488,Gerardo Lo Dico,2,2.39
tt2053425,8293,Marion Cotillard,1,26.251
tt2053425,73381,Matthias Schoenaerts,2,16.517
tt2053425,1123784,Armand Verdure,2,1.96
tt2053425,72255,Céline Sallette,1,5.481
tt2053425,1033671,Corinne Masiero,1,7.918
tt2053425,47822,Bouli Lanners,2,6.317
tt2053425,1033673,Jean-Michel Correia,2,2.669
tt2053425,1123785,Yannick Choirat,2,4.267
tt2053425,1033672,Mourad Frarema,2,1.47
tt2053425,1123786,Fred Menut,2,0.6
tt2053425,1123787,Duncan Versteegh,2,0.6
tt2053425,1123788,Katia Chaperon,1,0.6
tt2053425,1123789,Catherine Fa,1,0.6
tt2053425,3028256,Andès Lopez Jabois,2,0.6
tt2053425,144261,Françoise Michaud,1,3.59
tt2053425,2100715,Irina Coito,1,2.744
tt2053425,2100721,Yvon L'Allain,2,0.6
tt2053425,1710863,Fabien Baïardi,2,1.649
tt2053425,3028265,Pascal Rozand,2,0.6
tt2053425,3028271,Martine Millar,1,1.22
tt2053425,3368740,Océane Cartia,1,0.6
tt0110357,4756,Matthew Broderick,2,27.78
tt0110357,20005,Moira Kelly,1,27.781
tt0110357,78729,Nathan Lane,2,23.385
tt0110357,69415,Ernie Sabella,2,11.595
tt0110357,8294,Robert Guillaume,2,13.419
tt0110357,10730,Rowan Atkinson,2,28.937
tt0110357,15152,James Earl Jones,2,27.403
tt0110357,16940,Jeremy Irons,2,48.378
tt0110357,53283,Jonathan Taylor Thomas,2,44.249
tt0110357,56043,Niketa Calame-Harris,1,2.616
tt0110357,2395,Whoopi Goldberg,1,28.762
tt0110357,11159,Cheech Marin,2,12.834
tt0110357,12077,Jim Cummings,2,22.266
tt0110357,58074,Madge Sinclair,1,12.445
tt0110357,723462,Zoe Leader,1,1.96
tt0110357,15831,Frank Welker,2,31.434
tt0110357,64948,Cathy Cavadini,1,5.912
tt0110357,949895,Judi M. Durand,0,9.851
tt0110357,96310,Daamen J. Krall,2,3.799
tt0110357,952996,David McCharen,2,2.283
tt0110357,173776,Mary Linda Phillips,1,4.007
tt0110357,61969,Phil Proctor,2,6.688
tt0110357,954335,David J. Randolph,2,2.744
tt0110357,16060,Brian Tochi,2,12.352
tt0318649,10297,Matthew McConaughey,2,38.536
tt0318649,955,Penélope Cruz,1,23.22
tt0318649,18324,Steve Zahn,2,33.544
tt0318649,3905,William H. Macy,2,33.079
tt0318649,1120,Lennie James,2,12.174
tt0318649,2192,Lambert Wilson,2,18.338
tt0318649,114674,Glynn Turman,2,14.374
tt0318649,11678,Rainn Wilson,2,27.72
tt0318649,109383,Clint Dyer,2,4.132
tt0318649,18792,Delroy Lindo,2,19.393
tt0318649,20522,Robert Cavanah,2,7.565
tt0318649,669820,Jude Akuwudike,2,5.707
tt0318649,1126783,Mark Aspinall,0,0.994
tt0318649,195575,Rakie Ayola,1,3.319
tt0318649,177299,Christopher Bello,2,1.534
tt0318649,8979,Patrick Malahide,2,15.372
tt0318649,195528,Nicholas Beveney,2,2.589
tt0318649,2104773,Empotoe Bosage,0,1.4
tt0318649,2104774,Matthew Flynn,0,1.4
tt0318649,1721112,Paulin Fodouop,2,1.4
tt0318649,2104775,Ouahbou Houcine,0,1.473
tt0318649,219587,Emmanuel Ighodaro,0,1.974
tt0318649,1561303,Maurice Lee,2,2.204
tt0318649,1471331,Daniel Njo Lobé,2,8.609
tt0318649,39661,Francis Magee,2,13.327
tt0318649,2104776,Thierno Amath Mbaye,0,1.96
tt0318649,77837,Femi Ogunbanjo,2,2.481
tt0318649,203461,Eddie Osei,2,1.96
tt0318649,15323,Nathan Osgood,2,3.842
tt0318649,2104777,Lahcen Ouezgane,0,1.38
tt0318649,559068,Robert Paterson,2,7.032
tt0318649,58431,Abdul Salis,2,3.459
tt0318649,2104778,Tosin Sanyalo,0,0.98
tt0318649,1576858,Christopher Saul,2,1.4
tt0318649,1447221,Billy Seymour,2,1.99
tt0318649,1261122,Mark Springer,0,2.042
tt0318649,2104779,Celestine Vita,0,0.6
tt0318649,5536,Mark Wells,2,2.744
tt0120157,6856,Kurt Russell,2,44.154
tt0120157,58319,Jason Scott Lee,2,17.189
tt0120157,11355,Jason Isaacs,2,31.464
tt0120157,935,Connie Nielsen,1,36.606
tt0120157,28848,Sean Pertwee,2,16.219
tt0120157,2048,Gary Busey,2,25.204
tt0120157,19654,Michael Chiklis,2,22.132
tt0120157,60072,Sara Paxton,1,17.759
tt0120157,6945,K.K. Dodds,1,13.986
tt0120157,106911,James Black,2,4.099
tt0120157,16500,Mark De Alessandro,2,3.203
tt0120157,1179681,Vladimir Orlov,2,1.469
tt0120157,67602,Corbin Bleu,2,11.812
tt0120157,986808,Wyatt Russell,2,28.582
tt0120157,1646987,Jared Thorne,0,1.4
tt0120157,15443,Mark Bringelson,2,3.247
tt0120157,5417,Carsten Norgaard,2,12.097
tt0120157,1646992,Duffy Gaver,0,1.96
tt0120157,13925,Paul Dillon,2,5.552
tt0120157,1191452,Khristian Lupo,2,7.426
tt0120157,1937272,Michael Finuoli,2,1.4
tt0120157,1221121,Dennis Keiffer,2,11.256
tt0120157,1397945,Brenda Wehle,1,5.919
tt0120157,154954,Elizabeth Dennehy,1,4.856
tt0120157,2939838,Ashley Nolan,1,0.636
tt0120157,76463,Ellen Crawford,1,6.892
tt0120157,169707,Conni Marie Brazelton,1,6.029
tt0120157,1409959,Elizabeth Huett,0,2.823
tt0120157,2398968,Janelle Ginestra,0,1.62
tt0120157,166640,Sydney Berry,0,2.171
tt0120157,3673460,Celina Muehlbauer,0,0.98
tt0120157,1745659,Laura Gray,1,1.38
tt0120157,3585060,Chandra De Alessandro,0,1.96
tt0120157,1748103,Alexander Denk,0,1.984
tt0120157,1375894,Jesse Littlejohn,2,3.011
tt0120157,156940,Kyle Sullivan,2,6.207
tt0120157,2253483,Taylor Thorne,1,10.6
tt0120157,44043,Jesse D. Goins,2,7.16
tt0380510,36592,Saoirse Ronan,1,29.452
tt0380510,13240,Mark Wahlberg,2,40.3
tt0380510,3293,Rachel Weisz,1,51.802
tt0380510,4038,Susan Sarandon,1,42.288
tt0380510,2283,Stanley Tucci,2,31.968
tt0380510,53485,Rose McIver,1,30.702
tt0380510,11486,Michael Imperioli,2,17.706
tt0380510,53486,Carolyn Dando,1,3.346
tt0380510,1128255,Christian Ashdale,0,3.626
tt0380510,54810,Reece Ritchie,2,8.347
tt0380510,63676,Nikki SooHoo,1,5.327
tt0380510,105727,Jake Abel,2,12.223
tt0380510,113926,AJ Michalka,1,10.317
tt0380510,17867,Tom McCarthy,2,13.621
tt0380510,155081,Stink Fisher,2,1.855
tt0380510,2247148,Evelyn Lennon,1,1.96
tt0380510,1212194,Andrew James Allen,2,7.291
tt0380510,1252003,Stefania LaVie Owen,1,11.846
tt0380510,1427684,Scott Evans,2,4.175
tt0380510,1190554,Catherine Corcoran,1,9.102
tt0380510,2247153,Marley McKay,2,1.4
tt0380510,2247163,Ashley Brimfield,1,1.96
tt0380510,2247164,John Jezior,2,1.96
tt0380510,2247165,Anna George,1,7.839
tt0380510,2247168,Kirit Kapadia,2,1.614
tt0380510,1440645,Richard Lambeth,2,1.649
tt0380510,2247172,Nick Baker,2,1.436
tt0380510,1272975,William Zielinski,0,1.005
tt0380510,173601,Glen Drake,2,1.702
tt0380510,11618,Greg Wood,2,2.899
tt0380510,1460981,Freya Milner,1,1.4
tt0380510,2082669,Katie Jackson,1,8.354
tt0380510,29082,Bruce Phillips,2,3.107
tt0380510,2295302,Dan Kern,0,0.98
tt0380510,2295303,Ruby Hudson,0,1.4
tt0380510,2295304,Tina Graham,0,1.214
tt0380510,2295305,Phoebe Gittins,0,1.96
tt0380510,2295306,Anna Dawson,1,1.708
tt0380510,2295308,Lili Bayliss,0,1.094
tt0380510,2295309,Veronica Horn,0,0.608
tt0380510,1760274,Jack Hoffman,2,0.638
tt0380510,2295321,David C. Roehm Sr.,0,1.96
tt0380510,2295322,Seth F. Miller,0,2.188
tt0380510,2295323,Lee Miller,2,1.4
tt0380510,2295326,Michael A. Salvato,0,1.62
tt0380510,239108,Nakia Dillard,2,1.4
tt0380510,2202566,William Hummell,2,0.98
tt0380510,2295337,James Vassanelli,0,0.694
tt0380510,1201351,Billy Jackson,2,5.86
tt0380510,99596,Bob Burns,2,5.397
tt0380510,2053785,Kathy Burns,0,0.98
tt0380510,1089233,April Phillips,1,1.4
tt0380510,2295346,Grace Carden-Horton,0,1.96
tt0380510,2295347,Gabby Greig,0,1.4
tt0380510,2295350,Bravo,0,1.094
tt0380510,108,Peter Jackson,2,30.639
tt4629032,80997,Pyotr Fyodorov,2,8.848
tt4629032,1265305,Anastasiya Mikulchina,1,4.518
tt4629032,1466772,Evgenia Malakhova,1,4.886
tt4629032,146601,Kristina Asmus,1,13.175
tt4629032,1466773,Sofia Lebedeva,1,9.407
tt4629032,108047,Agniya Kuznetsova,1,4.171
tt4629032,107727,Ekaterina Vilkova,1,13.691
tt4629032,93540,Anatoliy Belyy,2,6.87
tt4629032,235712,Darya Moroz,1,11.819
tt4629032,240781,Viktor Proskurin,2,2.464
tt4629032,106595,Maksim Drozd,2,5.747
tt4629032,237572,Olga Lomonosova,1,1.96
tt4629032,572031,Natalya Batrak,1,3.164
tt4629032,240347,Ilya Alekseev,2,1.765
tt4629032,577774,Valeriy Grishko,2,2.96
tt4629032,1626915,Evgeniya Ulyanova,1,1.094
tt4629032,1626917,Sergey Vidineev,2,1.532
tt4629032,1626918,Yuliya Silaeva,1,1.959
tt4629032,1626925,Elena Medvedeva,1,1.96
tt4629032,1626928,Ilya Ermolov,2,4.42
tt4629032,1626930,Vasilisa Kucherenko,1,0.6
tt4629032,1626931,Alesya Guzko,1,2.552
tt4629032,1626935,Yuliya Polynskaya,1,1.044
tt4629032,1626944,Nadezhda Azorkina,1,1.817
tt4629032,1626954,Evgeniy Kostin,2,0.747
tt4629032,1627005,Archibald Archibaldovich,2,2.312
tt4629032,81000,Sergey Garmash,2,5.393
tt4629032,1627018,Yuliya Kuykka,1,0.84
tt4629032,1507505,Alina Babak,1,8.716
tt4629032,1627027,Maksim Dromashko,2,1.932
tt4629032,1627028,Bain Bovaldinov,2,2.644
tt4629032,1627029,Larisa Negreeva,1,0.6
tt4629032,1627030,Jan Stefan Woelk,0,0.6
tt4629032,2796410,Olga Sakhanova,1,0.6
tt0140352,1158,Al Pacino,2,43.683
tt0140352,934,Russell Crowe,2,64.758
tt0140352,290,Christopher Plummer,2,16.439
tt0140352,6200,Diane Venora,1,28.15
tt0140352,4492,Philip Baker Hall,2,17.606
tt0140352,32225,Lindsay Crouse,1,15.881
tt0140352,5578,Debi Mazar,1,23.548
tt0140352,537,Stephen Tobolowsky,2,16.233
tt0140352,10132,Colm Feore,2,15.817
tt0140352,14888,Bruce McGill,2,30.043
tt0140352,11150,Gina Gershon,1,35.349
tt0140352,5658,Michael Gambon,2,26.1
tt0140352,9626,Rip Torn,2,11.689
tt0140352,71266,Lynne Thigpen,1,9.958
tt0140352,15674,Hallie Eisenberg,1,11.735
tt0140352,17355,Michael Paul Chan,2,11.658
tt0140352,53602,Linda Hart,1,7.37
tt0140352,41739,Robert Harper,2,4.186
tt0140352,14331,Nestor Serrano,2,15.627
tt0140352,138243,Pete Hamill,2,1.842
tt0140352,61153,Wings Hauser,2,15.796
tt0140352,7248,Cliff Curtis,2,26.854
tt0140352,155621,Renee Olstead,1,8.506
tt0140352,1414169,Michael Moore,2,1.38
tt0140352,172569,Gary Sandy,2,5.23
tt0140352,20760,Willie C. Carpenter,2,9.363
tt0140352,21384,Paul Butler,2,4.924
tt0140352,1052891,Jack Palladino,0,0.6
tt0140352,1052892,Megan Odebash,0,0.6
tt0140352,45566,Roger Bart,2,16.632
tt0140352,173810,Sayed Badreya,2,3.948
tt0140352,154773,Chris Ufland,2,4.43
tt0140352,32983,Douglas McGrath,2,7.869
tt0140352,32029,Bill Sage,2,4.949
tt0140352,1549240,Joseph Hindy,2,3.68
tt0140352,184121,Dennis Garber,2,1.768
tt0140352,58493,Tim Grimm,2,2.838
tt0140352,17933,Paul Perri,2,5.747
tt0140352,57991,Wanda De Jesus,1,11.662
tt0140352,101792,Robert Patrick Brink,0,2.188
tt0140352,122596,V.J. Foster,2,5.505
tt0140352,167178,James Harper,2,2.687
tt0140352,61855,Eyal Podell,2,11.282
tt0140352,33654,Breckin Meyer,2,23.975
tt0140352,68223,David Roberson,2,6.026
tt0140352,1279102,David Clyde Carr,0,5.222
