col,revenue
42368,768772.3240589572
42405,107032801.26692519
42406,107032801.26692519
42504,8975412.668714797
42632,336533723.3203747
42633,224312895.2555306
42634,39620525.10501415
42635,39620525.10501415
42702,30371542.940659337
42736,93598998.99117662
42763,80589005.04697552
42802,275678.1518864896
42804,59268577.85186913
42842,111897499.99999999
42907,786971428.5714285
42908,70727335.64285713
42909,169723561.55969387
42951,3827504.966443452
42974,13202910.605825545
42994,170703115.9344293
42995,176685529.15416974
43010,193589234.5026606
43092,120452555.82771525
43141,205469343.89490622
43143,34796186.23471774
43144,6888084.060209976
43147,13689091.293705285
43150,17828488.91675931
43154,17948202.220150206
43155,19331369.321251217
43159,165108196.3222258
43161,34796186.23471774
43337,119226691.39183672
43382,80458679.05652173
43383,80458679.05652173
43384,145012195.0695652
43385,216700371.85367656
43387,145012195.0695652
43388,145012195.0695652
43393,107938741.53361411
43394,223466.90791725757
43410,25492595.818815332
43425,130566926.65192948
43441,299963290.0637383
43513,72727266.82312776
43529,127564055.06584156
43559,31327881.696957733
43560,46940749.844939455
43562,35669007.18248848
43563,72330460.76651692
43570,23825942.191711955
43592,473880686.940974
43608,72383515.56764705
43609,1046702.4834414707
43610,13377446.441936627
43615,233779015.56215703
43624,10805675.949158877
43625,21604191.612768296
43652,71710575.94793487
43657,110177.5406573225
43673,44706009.19720496
43676,31267249.056982137
43679,44706009.19720496
43698,3505674.0599710788
43703,156055.56898148148
43705,327144711.3158046
43710,720478.5694579268
43777,183793453.43726993
43786,30694497.026977897
43806,21314353.214146744
43891,431631307.3091978
43899,97505732.87613627
43901,18813240.175100617
44006,524288622.93376917
44023,463471.0193998309
44029,1248361771.0638647
44036,300014104.5387056
44046,15000704.735174622
44048,1450521.1297337275
44056,9712204.431778168
44114,461788186.2900868
44118,324797380.70280373
44123,753002946.7949107
44138,92041608.96874018
44482,148202125.10440496
44633,79646592.07724455
44634,79646592.07724455
44645,288388548.63778794
44679,27975172.75575662
44741,70506444.35388482
44813,127900127.50030605
44817,111352132.31979553
44827,306868709.09000653
44840,6033278.358076358
44847,61232134.4209972
44848,50491493.337716065
44916,47955252.26544464
44919,1028267.3107393242
44957,1271512.0331640067
44986,8323939.195679013
44991,271545095.8577427
44992,271545095.8577427
44993,69397281.32245107
45055,81741446.2750744
45057,8835550.588988094
45058,128607995.82655837
45090,202710986.67144123
45114,9474389.763876652
45138,8481443.188678527
45141,8481443.188678527
45145,8481443.188678527
45146,181896.11430825636
45200,139142.55688622754
45263,695952.2632563255
45288,236626254.64684013
45294,9491221.180233134
45400,4100078.048210565
45405,3946630.3311031326
45407,3946630.3311031326
45421,8864.849473675318
45461,359602222.22222215
45528,20665878.727276206
45535,19959007.704661664
45543,76500558.54850467
45545,8386941.1714895
45546,1145102.4476577765
45572,1015942.5850371746
45584,22612713.934331223
45648,7528929.004591532
45670,8323939.195679013
45702,154991424.8687356
45738,3351015.8820487484
45762,1121597648.4006743
45769,23669791.076397803
45770,23669791.076397803
45817,30751115.593512163
45818,40700324.70829488
45829,41175201.17894128
45830,35293781.00602303
45832,20712.808047524017
45835,554922.365500992
45836,780768.7251346278
45838,203353172.75159657
45841,133039077.50242071
45842,141097690.98501506
45843,141097690.98501506
45845,141097690.98501506
45846,141097690.98501506
45847,141097690.98501506
45848,248076219.99261996
45861,147390004.9489174
45862,122365359.15937275
45962,19296387.125438597
45963,5092683.429291553
45996,94116.62791845706
46000,161907491.66822833
46008,71534777.98013285
46019,101616319.44444443
46076,112417555.3794438
46077,33710217.770229064
46080,328899184.38094264
46082,427694404.1404361
46083,198537759.71998343
46084,146025214.01995364
46085,24983164.900875513
46086,199115448.86688802
46087,217713242.21433723
46088,103043438.70371012
46203,19959007.704661664
46259,572623.0112209549
46266,5683510.660894996
46268,20781371.67585438
46283,153295100.86454403
46285,3885667.8351746253
46291,71462043.3266259
46294,1591502.9258521625
46297,31165681.748026676
46318,62202719.9132874
46319,62202719.9132874
46321,62202719.9132874
46324,45013556.41110141
46325,22768495.681126397
46326,20612941.856055748
46347,89130833.82815452
46348,80589005.04697552
46351,1245409.0762384469
46353,15591518.762454474
46356,80589005.04697552
46357,80589005.04697552
46359,80589005.04697552
46360,45517153.89378732
46361,41666887.94806559
46366,40346324.13690476
46391,16033480.55544619
46399,9522231.087888805
46400,16033480.55544619
46433,39149139.31050186
46470,245086489.27392736
46587,79401899.19075729
46588,79401899.19075729
46589,121000699.11060408
46590,79401899.19075729
46591,79401899.19075729
46592,143693728.02597493
46611,30379411.76470588
46620,32770835.089734428
46621,32770835.089734428
46644,7265.389808362368
46784,38907415.8151295
46785,286491934.1974443
46802,1016206.2439833704
46804,1016206.2439833704
46805,1016206.2439833704
46806,1016206.2439833704
46807,1016206.2439833704
46808,1016206.2439833704
46809,1198889.6142710769
46810,1016206.2439833704
46813,18036042.936994366
46870,15076554.483937822
46871,15076554.483937822
46872,15076554.483937822
46873,15076554.483937822
46874,15076554.483937822
46875,15076554.483937822
46876,15076554.483937822
46877,15076554.483937822
46942,160877553.85353523
46943,171287022.8145942
46945,12792807.36436208
46952,94324313.5070489
46966,80589005.04697552
46973,2046539.7940359404
46984,44706009.19720496
47059,4319801.785917378
47061,15076554.483937822
47098,625882243.4913265
47099,431326.211940401
47102,110359919.02742338
47114,1320175312.5
47275,57193008.44878274
47277,20272607.092346936
47285,187981992.92100257
47286,187981992.92100257
47287,103750259.18596557
47293,71030017.85786259
47294,180566960.37336048
47325,43547.06198998098
47333,30690385.267006677
47364,152209469.57372075
47365,299014608.1797138
47399,70197652.02702701
47412,39068021.844660185
47415,39068021.844660185
47416,65724601.96553397
47506,279218811.1331351
47562,89489140.83004433
47640,185523143.60668477
47642,117802805.473927
47773,19976865.624363475
47776,3993420.512316404
47817,281194218.3010928
47818,554869361.4824686
47844,227560188.96440518
47845,150012432.11039603
47847,15816263.012786776
47856,6353532.969637096
47870,335536252.32984656
47892,15027191.677876597
47899,23642025.3813197
47915,564440830.3034792
47924,10755576.315887095
47927,15492588.67125463
47974,182339563.86292833
47976,182339563.86292833
47977,182339563.86292833
47978,182339563.86292833
47979,182339563.86292833
47981,182339563.86292833
47982,182339563.86292833
47984,14444844.692570511
48070,14338172.095061349
48137,128942847.03931184
48224,125423571.42857142
48309,2197454.545924784
48311,20555730.92434782
48353,475177850.6195652
48443,62998341.07136663
48457,120426635.44880433
48498,54732632.9385317
48501,54695.68257293209
48503,54695.68257293209
48523,241933434.9891961
48548,60216162.943477176
48550,60216162.943477176
48585,722255804.7473277
48590,166321697.14600554
48806,13616243.831934305
48965,26146963.730969347
49069,92260581.9359922
49187,18813240.175100617
49190,196612392.8551518
49194,196612392.8551518
49265,71387.08162879845
49284,97028347.91705677
49285,120580062.63536991
49286,52184028.07851036
49345,9823954.164446658
49450,156055.56898148148
49500,191253457.6984033
49552,327144711.3158046
49625,96212469.72179416
49670,290987133.0809393
49681,161907491.66822833
49730,61271862.92398554
49809,38614475.5446655
49825,244311621.3021739
49826,143178020.13661996
49831,119958828.31095786
49850,71964003.5681907
49872,196612392.8551518
49886,101552575.63328278
49891,3361768.664439946
49907,241933434.9891961
49909,88433189.22756916
49911,120290137.39619432
49912,183053348.14104396
49913,241957698.47123027
49925,27915363.42267847
49927,27915363.42267847
49930,27915363.42267847
49933,27915363.42267847
50022,1050636.6411560467
50091,2149787.104735202
50099,126740354.33070865
50139,128942847.03931184
50140,128942847.03931184
50239,52794518.53542438
50302,78107246.62162162
50354,101740735.60064386
50355,53924308.93137612
50356,71964003.5681907
50459,28359918.19987842
50460,30484895.83333333
50462,188081274.55319422
50516,7519075.119716953
50517,554869361.4824686
50520,52030415.03706677
50521,9092953.352602083
50539,817186.5140204012
50580,690446058.7396265
50581,1320175312.5
50583,15816263.012786776
50608,39151170.568561874
50706,66372257.66853582
50715,55523467.112650916
50719,4594813.239482986
50720,7293942.801020407
50721,7293942.801020407
50722,7293942.801020407
50723,8549884.778957624
50724,10185840.032234231
50726,79789409.2930169
50728,99543986.46864276
50750,1782650.9294176707
50757,21314353.214146744
50767,39812297.47375173
50768,15940556.883144755
50769,108603347.89647122
50770,25989789.18683617
50771,15940556.883144755
50772,12756685.85468666
50855,78342121.6400393
50871,1367422.3279739777
50872,2002657.3905109488
50942,16458616.884497587
50950,45765929.39428403
50952,16241208.777442107
50954,127622813.06474653
51021,182728772.71100083
51023,182728772.71100083
51026,168233640.634371
51029,171857423.65352845
51030,103173749.59161992
51032,115562245.10814936
51035,182728772.71100083
51088,15123037.482501404
51116,4634361.352886414
51228,97476.90566535306
51296,126740354.33070865
51302,332597658.0375192
51304,1320175312.5
51305,1320175312.5
51306,1320175312.5
51307,1320175312.5
51308,1320175312.5
51310,1320175312.5
51311,1320175312.5
51312,14632749.999999998
51327,325389031.34103477
51328,325389031.34103477
51329,315537567.7811141
51333,536927981.3706799
51346,6015.123529411764
51358,42043013.14942638
51379,32252726.53819018
51385,58519784.115040906
51449,65165299.77863774
51451,77256593.96796252
51452,77256593.96796252
51474,8481443.188678527
51514,127622813.06474653
51521,44594021.53231476
51530,12097506.769529453
51541,35346668.99287182
51542,35346668.99287182
51555,44661754.95026408
51557,110340776.87827916
51572,29069682.038870666
51576,15322705.808579879
51600,70691299.26210956
51612,144858219.46115762
51613,103982618.11754777
51643,10098001.52582822
51668,26146963.730969347
51675,14534215.334734008
51679,53020134.9104038
51686,126766798.33782654
51687,41697063.558999136
51688,41697063.558999136
51689,222539627.37095985
51690,41697063.558999136
51691,41697063.558999136
51692,37513867.23027156
51693,22252098.75732995
51698,73065013.49527664
51701,1008679449.7877544
51702,4470903.819767502
51703,10558277.628909657
51714,1695120.503401984
51736,37697973.70511846
51737,97015560.97199136
51758,20404072.34712595
51783,8064343.481805165
51795,268285181.48489416
51816,34796186.23471774
51851,25853931.311094712
51852,25853931.31109471
51853,25853931.31109471
51854,67845908.9120691
51866,24383782.826420933
51868,37393994.21551631
51869,111101682.8762237
51894,229788772.64460307
51895,229788772.64460307
51897,206914169.3123061
51898,229788772.64460307
51901,229788772.64460307
51908,182764367.6285326
51909,182764367.6285326
51914,33463334.072537173
51917,4271050.084908136
51918,14233740.639632545
51919,3216401.725856146
51922,65480676.88499907
51923,950153.2333333332
51951,28855676.926161706
51962,82961249.6712834
51979,116104672.63705103
51980,116104672.63705103
51981,38501904.892129734
51984,94675100.8490418
51985,174357231.30185965
51987,199533901.25097272
52004,34137658.8616199
52015,20324647.41342985
52016,38354375.13917688
52025,43637145.16728625
52035,73000168.7928009
52036,28039109.64011421
52038,66363468.32959703
52042,134734630.08526304
52049,7748858.359052408
52051,7748858.359052408
52053,190767821.8142663
52054,190767821.8142663
52055,11648302.252628554
52056,9097577.372161655
52080,33774311.17951296
52094,3459141.4275769247
52096,598303882.030599
52100,279001724.137931
52112,142951950.20711064
52114,260039823.5150436
52115,393144324.7103543
52122,122365359.15937275
52139,484113283.2964479
52148,2026378.6218145161
52159,29872293.315761264
52160,120996072.59495784
52161,126233516.69194452
52162,5647423.417614375
52163,12986035.415522112
52164,551328625.6928829
52165,678315341.0774562
52171,239928162.9657315
52193,213872762.6612994
52194,18847714.30051836
52215,56150114.47375044
52230,71964003.5681907
52259,235054393.4134955
52260,63267855.35956101
52261,98903310.19262671
52304,130566926.65192948
52314,108973976.47184782
52325,3361768.664439946
52339,43651.95747120543
52358,78617521.06235023
52361,6503390.350373832
52370,521902283.06861347
52373,3968606.1252146466
52377,4768407.293510685
52379,583573.9038400323
52405,78406374.24845815
52443,18735058.982441414
52445,25471729.807904463
52446,41701705.545988694
52448,37152812.98717357
52449,36291713.63329395
52450,63865784.37544084
52451,191562528.56572932
52452,182448482.79846954
52453,44609646.627579525
52454,12386847.750925573
52456,100192677.17993009
52469,132915388.17961723
52515,8169713.800014165
52517,14524690.405774275
52528,433425.580827811
52529,433425.580827811
52530,17530919.589430634
52531,433425.580827811
52533,433425.580827811
52576,75268527.35197073
52580,353334.9563924402
52581,300014104.5387056
52582,299759032.9125007
52593,14632749.999999998
52600,719884815.3737615
52609,123042918.6548901
52629,148116460.83675757
52654,76395427.0581324
52680,205469343.89490622
52681,160232953.33009756
52682,138715414.10921168
52691,1130763389.4414692
52693,136530763.4832919
52701,285193373.4154633
52731,10369423.84080159
52733,1390048.2033784469
52750,45302794.707331285
52763,196544792.49278036
52779,100479036.65990202
52781,9805826.75689484
52782,9805826.75689484
52790,45649319.81853454
52803,719012.3981398809
52804,719012.3981398809
52805,13106700.73439922
52845,322753800.5827961
52871,274625649.0649064
52872,245032187.04019025
52873,245032187.04019025
52897,25471729.807904463
52934,304216956.28109807
52943,153929614.032085
52953,12816024.568174373
52960,1390048.2033784469
52971,8165702.254064054
52981,36019506.38649093
52983,8835550.588988094
52988,2799807.0643159305
52989,3005778.163196294
52990,2852588.38168343
52993,260190498.07814738
52994,2301960.1339137456
52997,15205424.878405346
52999,3367134.6259124083
53004,364588907.68897635
53006,83222882.40928648
53008,59298252.470455885
53009,184673912.3611693
53012,175753744.3534264
53014,70691299.26210956
53015,70691299.26210956
53016,70691299.26210956
53017,90093177.23264706
53018,70691299.26210956
53019,70691299.26210956
53020,70691299.26210956
53021,70691299.26210956
53025,29372308.39416058
53026,29372308.39416058
53068,8711954.003558718
53069,8711954.003558718
53072,897716.5639092253
53073,17947104.297008127
53074,10522706.476676906
53077,897716.5639092253
53078,25710524.295492414
53079,6329292.167330925
53120,103092216.88562308
53121,109341751.77383682
53175,16828707.69642857
53176,95483519.74355228
53177,114049351.90828247
53178,131574740.9321744
53180,193040622.94881833
53181,20585486.506554738
53182,97130921.48826261
53193,1782650.9294176707
53206,348651.68161761947
53218,206523593.1551349
53267,41715843.21968344
53276,166179.98174780788
53277,24357274.28661426
53279,2269678.773091359
53290,61286387.46032327
53291,91917560.07637204
53295,178724072.83835122
53297,64576197.67297492
53298,178724072.83835122
53299,70552753.45829768
53300,70552753.45829768
53301,376023008.8713289
53304,181051342.58825862
53329,181051342.58825862
53331,288388548.63778794
53333,37697973.70511846
53334,30757920.21293614
53339,1390048.2033784469
53342,101616319.44444443
53344,91222841.96069197
53346,199904284.02264902
53354,46579046.353918254
53358,29471735.009160187
53359,46578189.65766704
53360,46578189.65766704
53361,25606275.50527673
53384,5445739.422736897
53385,5445739.422736897
53391,39449381.22081137
53393,838704212.55151
53394,30042200.59636268
53455,108991914.35054536
53468,3827504.966443452
53469,3827504.966443452
53476,140914323.34724578
53478,136895155.3729317
53479,103426230.7433371
53491,127580465.70442393
53493,8835550.588988094
53521,7637057.36703128
53527,54050372.67352916
53529,14534215.334734008
53530,23087882.2464655
53558,62101057.36882173
53593,387036150.0999749
53599,72670067.47638325
53603,310734.39488863805
53617,572623.0112209549
53634,108390740.74074073
53636,123401253.45107526
53637,59497249.28008105
53638,37393994.21551631
53640,65295683.33828375
53641,69340015.93170491
53648,91342800.85519868
53649,12213483.776267365
53671,31406547.13101559
53677,48061711.48816661
53679,31406547.13101559
53680,138747355.3473131
53681,23340582.822085887
53683,31837254.582906388
53685,155996166.27063012
53687,18036042.936994366
53712,6714334.219099396
53713,49725722.916183226
53735,204323174.85218358
53756,5180957.21950575
53757,22342883.046762537
53758,12500597.237378389
53767,21024066.091954023
53771,21024066.091954023
53805,169940049.65812662
53806,169940049.65812662
53809,8313755.391764705
53810,26817071.49787164
53811,210502158.76666945
53812,8313755.391764705
53813,78662873.10042492
53838,72383515.56764705
53839,72383515.56764705
53840,72383515.56764705
53841,192453849.17501572
53861,74523671.00371747
53867,72670067.47638325
53896,11869575.815079363
53899,318726849.89305073
53900,169309333.92563906
53910,244458935.3354037
53929,16621001.036160715
53935,4571970.410741038
53973,4117017.5270929593
53997,34092112.994191214
54040,273680017.38647056
54047,152209469.57372075
54048,152209469.57372075
54050,129078229.5477013
54051,289935640.19690216
54110,115844491.88239661
54160,117518806.13128905
54163,302072278.31860214
54164,158549734.99823937
54171,72302157.41225156
54172,72302157.41225156
54173,72302157.41225156
54175,72302157.41225156
54176,72302157.41225156
54177,72302157.41225156
54178,72302157.41225156
54179,72302157.41225156
54180,72302157.41225156
54181,72302157.41225156
54204,88960750.1736081
54205,173601698.56129882
54206,173601698.56129882
54208,361565932.662341
54211,465207619.76500314
54212,440626341.4299151
54239,7575349.734496628
54244,722054.8391238947
54248,182726516.28623202
54249,166213753.19891772
54250,227008043.97717625
54251,110121905.75650652
54252,211582226.75387546
54255,19331369.321251217
54256,19331369.321251217
54261,6978854.408172687
54267,213670461.7678397
54268,302072278.31860214
54269,302072278.31860214
54271,178184133.6350534
54272,293969998.2368742
54274,173601698.56129882
54287,15141781.610712823
54289,32010818.474429056
54290,32010818.474429056
54318,1591502.9258521625
54322,1591502.9258521625
54332,2923819.6716377605
54365,5025650.747388059
54417,88560427.6446806
54418,94908609.2778317
54419,124729626.67748407
54420,102342041.27024654
54441,29457538.929005943
54442,65371831.53341704
54443,29457538.929005943
54448,19923920.144090746
54449,54164234.87900926
54451,83447811.24497992
54469,392016.25982010824
54472,46940749.844939455
54474,46940749.844939455
54489,66339261.35970007
54490,111613643.34078415
54491,54761767.74047163
54507,205000679.6863025
54508,205000679.6863025
54509,205000679.6863025
54510,177720008.56923822
54511,123348871.62265083
54512,205000679.6863025
54513,205000679.6863025
54514,205000679.6863025
54515,126057737.30441383
54516,205000679.6863025
54520,42976142.99080746
54525,34085535.33707207
54526,34085535.33707207
54527,42976142.99080746
54528,42976142.99080746
54529,42976142.99080746
54530,42976142.99080746
54531,42976142.99080746
54585,164648618.93210188
54590,64471178.32822085
54592,19224195.045504525
54597,16201873.306409165
54599,59171555.55569212
54601,56084283.53504645
54606,87908236.78894094
54645,78143042.68632166
54733,149179898.63322312
54734,191352687.21136588
54735,171440520.51697195
54760,18036042.936994366
54761,29485382.136615276
54772,44153738.46880907
54773,44153738.46880907
54774,44153738.46880907
54776,120074473.436918
54777,95000597.64940014
54779,44153738.46880907
54780,44153738.46880907
54781,44153738.46880907
54797,191724717.5666375
54839,5308266.159009374
54843,112068008.34387453
54844,112068008.34387453
54868,250888797.77166915
54871,57113552.96246853
54873,125787628.91148429
54896,196805655.63176563
54900,11868146.064701075
54904,103269734.78054275
54926,42270060.52621453
54963,166321697.14600554
54971,32518057.81005705
54972,73755971.87189993
54983,1296729.6717840126
55049,122315113.63587694
55060,32191916.447123017
55073,20055180.854445316
55075,69697709.54485786
55077,56582935.76636182
55078,43690603.18261049
55079,160000305.56179598
55080,56582935.76636182
55081,56582935.76636182
55087,353334.9563924402
55088,353334.9563924402
55116,20600377.834297158
55119,101552575.63328278
55177,9195689.595453309
55178,38980256.003091626
55179,73553102.52764976
55189,44110.11383606475
55199,141519803.43834952
55200,32866334.06254562
55224,5092683.429291553
55227,436374274.9572806
55228,178855484.42207345
55229,80964191.58017324
55230,695952.2632563255
55236,127564055.06584156
55238,47114794.922525145
55241,157499403.33342832
55244,72383515.56764705
55251,5648951.690834343
55273,12792807.36436208
55282,3505674.0599710788
55305,25130436.525523048
55319,128815689.65517241
55320,128815689.65517241
55321,220500546.67033312
55322,54695.68257293209
55323,54695.68257293209
55324,54695.68257293209
55325,54695.68257293209
55326,54695.68257293209
55330,257552.50104422888
55357,153929614.032085
55418,7542988.770467754
55420,15492588.67125463
55421,15492588.67125463
55427,15492588.67125463
55429,15492588.67125463
55441,15461896.061739706
55474,288555632.6186155
55480,16787384.25395647
55484,535298.5932341437
55499,65361106.16095729
55500,65557374.62897793
55592,1381572.9845587835
55612,29438622.267019864
55613,110318068.1225294
55638,40490459.99083521
55651,127509788.38029459
55691,2252680.5122583807
55710,167577846.64253944
55753,2763621.050682062
55773,80497161.16742574
55774,36596570.26504964
55779,140085639.80807453
55789,39449381.22081137
55790,7763619.841090519
55808,1050636.6411560467
55873,214283.9989759344
55889,91389810.46027024
55905,301387669.0345545
55949,27798893.86823493
55950,31102754.142766092
55952,31102754.142766092
55953,31102754.142766092
55954,42905836.66112747
55955,129059699.01846129
55975,20781371.67585438
55983,309009012.8787879
55985,328343817.804177
55992,79203041.68272826
55998,105907228.06938773
56005,8594210.995748987
56021,35749946.86168476
56024,173601698.56129882
56032,64122287.95328253
56033,156055.56898148148
56041,1008679449.7877544
56042,789195199.2178191
56053,324797380.70280373
56058,31433764.320287403
56059,33916944.45841053
56071,26146963.730969347
56095,16621001.036160715
56097,13008.01805712301
56106,52329114.453355
56107,20753777.279221807
56108,20753777.279221807
56109,138837597.40697905
56125,20404072.34712595
56126,39071092.224556446
56130,48265491.33562975
56146,66061867.07777679
56147,230950378.20975015
56154,56872229.08069106
56156,62695520.976476364
56157,62695520.976476364
56158,45421210.66212894
56171,81741446.2750744
56172,22223927.464335315
56189,38022106.29921259
56191,120097128.73199141
56192,133422636.4049557
56198,7847830.246861179
56205,2452958.280735137
56206,349053.2934999324
56209,8481443.188678527
56210,25166518.63252425
56229,551003.7173009748
56231,91834720.11332346
56238,7722.241808574115
56251,7748858.359052408
56252,7748858.359052408
56253,7748858.359052408
56258,280042477.68480974
56260,280042477.68480974
56270,23444393.221431423
56281,81978659.63855422
56282,41853724.54053302
56284,370351218.4688393
56323,28146900.34778152
56324,48177423.922940336
56327,95187622.2526179
56341,283161876.08874124
56349,97856476.7916149
56350,97856476.7916149
56351,97856476.7916149
56352,97856476.7916149
56353,97856476.7916149
56354,65261184.63477999
56359,13714186.310989628
56362,935664.0479883535
56383,1309693.4377386195
56411,91223943.72528827
56412,91223943.72528827
56417,83052733.65650694
56435,66840149.76113935
56451,32176964.331547618
56452,96172056.90568034
56453,32176964.331547618
56461,164648618.93210188
56501,70138415.62024266
56502,70138415.62024266
56504,70138415.62024266
56506,128805845.84080106
56507,128805845.84080106
56508,128805845.84080106
56511,80343284.69591226
56512,233286956.78419295
56518,233286956.78419295
56519,233286956.78419295
56520,504651764.4756889
56521,504651764.4756889
56548,55984.77257709251
56578,105650069.24781744
56580,105650069.24781744
56589,32837905.22263212
56593,15443747.953036437
56594,46667232.11764705
56596,7748858.359052408
56597,4179723.005348824
56626,34919.75704274377
56643,466681204.5889101
56644,122665591.2892361
56647,122665591.2892361
56648,122665591.2892361
56657,1719252.610966057
56660,25095027.794674233
56661,78069932.15394954
56662,92892.39771306435
56664,92892.39771306435
56666,11303947.153673662
56670,3827.813292159203
56673,3941850.2465130533
56690,79160250.54253493
56697,210882211.43876913
56710,32559521.74132653
56712,16689181.010139173
56714,14411860.110460121
56718,102119370.06844841
56719,111823793.09806775
56720,296050422.1083512
56728,307971107.7430689
56737,278310699.8864299
56742,156055.56898148148
56749,602046845.9771487
56755,296568043.63260514
56759,651127.5122448979
56764,685999.3428972422
56765,373265042.84875137
56766,685999.3428972422
56778,1282801.4526000519
56781,11252119.495247358
56782,11252119.495247358
56786,285369265.70295703
56787,1028888.9147093507
56789,22670650.154041763
56790,35035030.28042567
56791,11371922.404624203
56827,304438038.5306644
56829,117527293.12854837
56837,173601698.56129882
56854,538292927.6790365
56855,952872111.190691
56856,516213830.0529815
56873,1028818092.7835052
56874,1028818092.7835052
56891,18509461.44349656
56898,126740354.33070865
56899,148340201.99441764
56901,126740354.33070865
56906,3970026.192236025
56907,8737546.32289535
56911,91359671.38677463
56916,720478.5694579268
56917,83573083.2762081
56928,14143178.43866171
56932,132159884.73179598
56940,162137636.9669145
56941,1465828.6133801707
56944,695952.2632563255
56945,33642207.37332677
56946,33642207.37332677
56947,11861561.778107883
56953,44706009.19720496
56954,53914341.624942616
56960,101552575.63328278
56967,211038500.66719148
56969,474205595.7892945
56972,118902474.6616379
56973,107188799.75311147
56976,46667232.11764705
56985,37442395.396226294
56988,191794030.1362651
56994,11021882.762745613
56996,50433726.81165674
56998,103099647.14613618
57025,185523143.60668477
57026,185523143.60668477
57027,873149355.9505808
57028,185523143.60668477
57029,256490756.96943432
57030,519477.814846983
57049,197518472.1025851
57050,3463685.0370552144
57051,14042293.727647057
57052,14042293.727647057
57053,14042293.727647057
57062,84584579.6647472
57069,154203.9576554017
57074,451937588.89171445
57076,239524282.87417126
57077,378202010.1513803
57078,451937588.89171445
57082,14314928.961445518
57084,267691222.09325433
57087,31657426.40745007
57090,214283.9989759344
57094,55984.77257709251
57097,407845722.8354002
57098,407845722.8354002
57106,181896.11430825636
57107,7232368.007051282
57111,242259611.25466576
57112,217040519.26536676
57113,3153025.8703441294
57117,242167608.68575522
57122,186872165.76593864
57123,186872165.76593864
57124,66288785.188644774
57126,45818094.09447997
57130,353217496.6078039
57132,359985328.26682526
57134,145512007.44514212
57135,157929460.8396056
57138,25839578.37301587
57139,112290972.82360595
57153,7748858.359052408
57154,36002273.93989675
57158,980046770.5560935
57161,260805039.84988385
57196,75996813.92931731
57201,86466390.51411338
57219,828074780.3163444
57220,828074780.3163444
57225,330356309.9746382
57241,244464637.65684047
57245,495452578.57837945
57260,71820969.86110428
57261,12505916.17345065
57263,226453212.60676518
57264,254872203.06298998
57279,150612255.81302267
57282,2763621.050682062
57295,273324654.3935852
57297,7265.389808362368
57301,11195677.123182861
57302,4393116.4085958
57303,3329057.9152428443
57304,60852899.814619504
57305,4393116.4085958
57308,261534746.45046192
57314,481565979.2125621
57327,151223215.61338288
57328,38464541.14824368
57334,211294715.08749998
57336,285193373.4154633
57337,211294715.08749998
57338,211294715.08749998
57341,402413524.2635796
57342,268958208.96553636
57343,170319039.91776267
57344,268958208.96553636
57347,127622813.06474653
57348,127622813.06474653
57356,182764367.6285326
57359,73979702.60223047
57360,3095519.637413925
57370,207626799.70850107
57377,449375384.65377295
57378,449375384.65377295
57392,14233740.639632545
57393,14233740.639632545
57394,14233740.639632545
57396,105771788.31835416
57398,217713242.21433723
57406,228648471.78112233
57426,423572925.3916227
57427,20272607.092346936
57429,143824671.49605978
57430,175536044.04247415
57431,69821274.39537396
57432,85797875.25630933
57434,403405001.38518816
57437,62464735.268699184
57439,35626444.75918634
57445,21450855.830611315
57447,64443547.25329549
57450,157499403.33342832
57456,76500558.54850467
57457,76500558.54850467
57464,76050656.25859693
57465,114289409.0220798
57473,4257202.014255166
57474,4257202.014255166
57475,4257202.014255166
57478,4257202.014255166
57479,4257202.014255166
57492,1824723.999835429
57509,2009885.5002407746
57519,187278823.62860402
57520,187278823.62860402
57521,111189190.11684267
57522,61191957.1659964
57526,71751561.39081633
57532,574654821.6566666
57538,138462951.9651902
57546,209343743.06703267
57547,281669874.87969196
57556,37152812.98717357
57560,24958572.7501986
57561,25798828.83987204
57562,37152812.98717357
57563,37152812.98717357
57564,37152812.98717357
57565,37152812.98717357
57566,37152812.98717357
57567,37152812.98717357
57569,94653966.62631299
57570,60551720.8068323
57572,743936754.6826258
57573,37697973.70511846
57579,81477678.60785012
57580,45031231.95538057
57600,6033278.358076358
57601,230669308.86689353
57604,109837886.51304348
57607,116893838.07289407
57614,148005861.73431644
57615,156342598.73729485
57616,156342598.73729485
57617,82178255.68011801
57618,156342598.73729485
57619,156342598.73729485
57620,156342598.73729485
57621,156342598.73729485
57622,156342598.73729485
57631,251180715.2884392
57632,10583860.414274763
57634,115425976.87809467
57649,266118701.10459182
57650,266118701.10459182
57651,266118701.10459182
57652,271584645.47545874
57653,217942484.7903871
57655,217942484.7903871
57665,53914341.624942616
57666,53914341.624942616
57667,53914341.624942616
57668,53914341.624942616
57670,460794142.792243
57671,460794142.792243
57673,980356509.4643145
57677,450332298.27745396
57678,454008787.2069301
57680,27953525.274879027
57682,450332298.27745396
57683,38723558.40315951
57684,38723558.40315951
57691,67911880.32707646
57699,32866334.06254562
57703,12909874.117138484
57705,11950026.594206635
57709,24230892.41483876
57724,11934396.134124087
57740,702427.1641645068
57769,323789854.25420547
57777,3586902.406290322
57820,427334352.9818484
57821,427334352.9818484
57822,150458442.81641394
57835,100525788.62789832
57849,143667731.427872
57851,490731.93733321346
57856,143609825.57856506
57857,29042952.41383736
