imdb_id,runtime,budget,popularity,revenue,award_winning_actor,week_number,year,cpi,genre_18,genre_35,genre_53,genre_28,genre_10749,genre_80,genre_12,genre_27,genre_878,genre_14,genre_10751,genre_9648,genre_36,genre_16,genre_10752,genre_10402,genre_99,genre_37
tt1083452,106,23000000.0,16.59,46152411,4.0,8,2016,240.007,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
tt0078872,118,2700000.0,11.771,37799643,0.0,41,1979,72.6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
tt0810951,98,16000000.0,5.174,16136,2.0,49,2007,207.342,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2370248,96,1000000.0,14.405,1645164,4.0,34,2013,232.957,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0343660,99,75000000.0,43.368,196482882,9.0,7,2004,188.9,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2503944,100,20000000.0,28.861,36606743,7.0,40,2015,237.017,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0087913,120,16000000.0,7.048,930349,0.0,45,1984,103.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0053580,167,12000000.0,19.962,7900000,3.0,42,1960,29.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tt1598828,91,40000000.0,14.359,36893721,5.0,4,2012,229.594,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt3462710,100,12000000.0,16.933,17768012,3.0,10,2017,245.12,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0091472,118,18000000.0,7.871,3900000,1.0,24,1986,109.6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0289043,113,5000000.0,42.107,85720385,3.0,44,2002,179.9,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt0251736,89,7000000.0,22.774,17949758,2.0,15,2003,184.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt1226273,117,80000000.0,19.361,81126522,3.0,4,2010,218.056,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
tt0264761,97,1000000.0,10.822,10013424,1.0,11,2002,179.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1473832,123,35000000.0,19.194,212000000,8.0,37,2016,240.007,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0099726,130,14500000.0,14.321,20710451,3.0,51,1990,130.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0099365,95,16000000.0,18.737,48878502,5.0,34,1990,130.7,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt4466894,86,25000000.0,32.007,7800000,1.0,5,2017,245.12,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
tt1716777,114,16000000.0,14.75,12434778,6.0,26,2012,229.594,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0091178,82,13000000.0,7.459,8033397,1.0,30,1986,109.6,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
tt3179568,116,14000000.0,16.511,461162,13.0,42,2014,236.736,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0368794,135,20000000.0,16.315,4001121,10.0,40,2007,207.342,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt0116367,108,19000000.0,39.294,25836616,7.0,3,1996,156.9,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
tt0093225,116,12000000.0,5.171,1083282,0.0,48,1987,113.6,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt5074352,161,10400000.0,22.351,311000000,0.0,51,2016,240.007,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt5190958,162,1500000.0,1.942,4400000,0.0,46,2015,237.017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt2592614,107,40000000.0,2.029,312242626,5.0,51,2016,240.007,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt0051885,72,90000.0,5.046,5000000,0.0,40,1958,28.9,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
tt0119485,134,28000000.0,14.994,5684789,0.0,52,1997,160.5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0160298,94,27500000.0,4.352,9016377,0.0,19,1999,166.6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0768690,90,28000000.0,3.189,234748,0.0,33,2003,184.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1125849,109,6000000.0,18.284,44734660,3.0,36,2008,215.303,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2209418,109,3000000.0,18.208,11176469,1.0,14,2013,232.957,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0114694,98,23000000.0,18.054,32648673,6.0,13,1995,152.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2311182,88,18000000.0,5.913,214000,0.0,2,2013,232.957,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0083767,120,8000000.0,26.186,21028755,4.0,45,1982,96.5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0449059,102,8000000.0,18.726,100523181,9.0,30,2006,201.6,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0420609,110,13000000.0,11.02,2689799,8.0,41,2006,201.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0882977,112,35000000.0,26.939,42930462,6.0,8,2013,232.957,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0092099,110,15000000.0,76.196,356830601,7.0,20,1986,109.6,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt3862750,100,12000000.0,10.251,60273173,3.0,37,2015,237.017,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0183790,132,65000000.0,30.872,117487473,5.0,19,2001,177.1,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0147800,97,16000000.0,44.076,53478166,6.0,13,1999,166.6,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0076070,109,5500000.0,16.705,26414658,1.0,50,1977,60.6,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0004972,193,100000.0,18.531,11000000,0.0,6,1915,10.1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
tt3950078,141,14000000.0,15.514,141654055,1.0,52,2014,236.736,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
tt1787777,88,20000000.0,3.708,429766,0.0,17,2011,224.939,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
tt0801526,77,700000.0,5.928,31576,2.0,6,2007,207.342,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0120254,71,30000000.0,19.957,273644,0.0,25,1997,160.5,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False
tt0093560,82,12000000.0,21.837,3769990,0.0,33,1987,113.6,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt4016934,145,8575000.0,67.967,38600000,2.0,22,2016,240.007,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0361862,101,5000000.0,28.997,8203235,3.0,27,2004,188.9,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0335559,95,17000000.0,12.904,16980098,10.0,4,2004,188.9,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0054953,158,6000000.0,25.11,28900000,1.0,17,1961,29.9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
tt1037218,110,20000000.0,9.387,1107542,7.0,23,2008,215.303,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1261393,95,17250000.0,4.07,170000,0.0,33,2009,214.537,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0106701,94,35000000.0,30.167,117270765,2.0,25,1993,144.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt0083929,90,4500000.0,30.461,27092880,7.0,32,1982,96.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0083922,188,6000000.0,15.855,6795771,2.0,50,1982,96.5,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
tt0150377,105,70000000.0,28.415,177841558,4.0,38,1999,166.6,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
tt0387914,120,30000000.0,13.937,837000,1.0,4,2005,195.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt4645330,109,10000000.0,19.976,4073489,2.0,39,2016,240.007,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0107362,131,85000000.0,28.006,137300000,12.0,24,1993,144.5,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
tt0255798,84,22000000.0,25.321,84772742,4.0,22,2001,177.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0052618,222,15000000.0,50.627,164000000,1.0,47,1959,29.1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
tt0108265,112,19500000.0,16.234,5632086,5.0,9,1993,144.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3495026,138,12750000.0,11.014,28000000,1.0,15,2016,240.007,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1620935,116,6000000.0,17.56,6174491,5.0,44,2016,240.007,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0123324,116,25000000.0,7.894,12413650,3.0,35,1998,163.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0375063,127,16000000.0,20.856,109502303,4.0,43,2004,188.9,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0066249,125,10000000.0,14.251,1500000,1.0,44,1970,38.8,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False
tt0101764,110,15000000.0,32.638,30102717,2.0,31,1991,136.2,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0120667,106,100000000.0,41.468,333535934,7.0,26,2005,195.3,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
tt0063374,106,1200000.0,15.972,44527234,1.0,20,1968,34.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0088323,102,27000000.0,31.802,20158808,0.0,14,1984,103.9,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
tt0083170,107,6000000.0,16.838,36565280,1.0,32,1981,90.9,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1023481,98,23000000.0,30.946,150816700,1.0,7,2008,215.303,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
tt0082464,105,300000.0,2.332,1400000,0.0,6,1981,90.9,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0183659,122,6000000.0,8.366,10994533,6.0,36,2000,172.2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0174856,146,50000000.0,18.573,73956241,6.0,37,1999,166.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2262227,95,50000000.0,44.502,97437106,9.0,40,2014,236.736,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
tt0094898,117,30000000.0,36.863,288752301,5.0,26,1988,118.3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0120531,84,13000000.0,4.712,8026971,0.0,19,1998,163.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0044741,143,1000000.0,22.226,55240,0.0,41,1952,26.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1313092,113,5000000.0,13.925,1000000,3.0,22,2010,218.056,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0365737,128,50000000.0,18.36,93974620,8.0,47,2005,195.3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0062711,98,9000000.0,29.884,2500000,1.0,41,1968,34.8,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
tt0312004,85,30000000.0,43.726,192610372,2.0,35,2005,195.3,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
tt0114388,136,16000000.0,34.474,134582776,8.0,50,1995,152.4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0085862,107,5000000.0,22.086,12232628,2.0,15,1983,99.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0119842,101,25000000.0,3.224,49501,0.0,36,1998,163.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0123948,111,20000.0,18.787,99000,0.0,52,1997,160.5,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
tt0480669,92,2600000.0,18.127,553198,0.0,40,2007,207.342,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0112883,97,25000000.0,15.573,68792531,4.0,41,1994,148.2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0110950,99,11500000.0,20.265,20100000,9.0,7,1994,148.2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0089886,106,8000000.0,14.45,12952019,1.0,32,1985,107.6,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
tt1191111,161,13000000.0,19.916,754249,1.0,25,2009,214.537,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt1034314,93,7500000.0,40.511,10109659,0.0,14,2012,229.594,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0434409,132,54000000.0,42.017,132511035,5.0,8,2006,201.6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt1854236,116,5500000.0,12.429,16722143,1.0,36,2012,229.594,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1172233,111,15000000.0,19.365,16633035,6.0,15,2009,214.537,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1991245,88,1000000.0,19.233,38390020,1.0,21,2012,229.594,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0110168,85,15000000.0,3.82,70936,2.0,38,1994,148.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt1170358,161,250000000.0,61.92,958400000,9.0,50,2013,232.957,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
tt2402085,118,18000000.0,12.837,340911,2.0,36,2013,232.957,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt1770734,101,6300000.0,10.646,1777709,4.0,6,2012,229.594,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0113041,106,23000000.0,17.421,76594107,6.0,49,1995,152.4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt0055798,147,2650000.0,17.704,3100000,1.0,27,1962,30.2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt1499201,151,6400000.0,9.829,5900000,2.0,38,2010,218.056,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2771372,107,6000000.0,12.13,3500000,9.0,11,2014,236.736,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0087985,114,17000000.0,65.338,38400000,4.0,32,1984,103.9,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt0382992,121,135000000.0,24.743,76932943,5.0,30,2005,195.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0289408,74,11000000.0,20.103,16400000,7.0,27,2002,179.9,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
tt1650554,103,28000000.0,29.575,60700000,9.0,29,2013,232.957,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
tt0119934,117,25000000.0,10.341,777423,5.0,37,1998,163.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1440161,106,20000000.0,15.375,1296937,7.0,5,2011,224.939,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0048728,106,2500000.0,20.081,8750000,0.0,31,1955,26.8,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
tt0319262,124,125000000.0,41.081,552639571,6.0,22,2004,188.9,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
tt0090728,99,25000000.0,26.869,11000000,4.0,22,1986,109.6,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
tt0107497,107,20000000.0,24.5,46405336,8.0,39,1993,144.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1114740,91,26000000.0,28.645,183293131,4.0,3,2009,214.537,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
tt2771200,129,160000000.0,100.489,1266115964,10.0,11,2017,245.12,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
tt0047849,81,1271000.0,16.85,3788000,1.0,2,1955,26.8,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
tt2005151,114,40000000.0,38.924,86234523,5.0,33,2016,240.007,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0100475,80,14500000.0,18.256,1382462,2.0,37,1990,130.7,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt2401715,122,18000000.0,10.613,11294,1.0,5,2013,232.957,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0121766,140,113000000.0,42.236,850000000,10.0,20,2005,195.3,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
tt0053877,104,3000000.0,11.182,6000000,0.0,51,1960,29.6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0304711,102,35000000.0,15.904,11600000,3.0,36,2003,184.0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
tt0256415,108,30000000.0,23.811,180622424,9.0,39,2002,179.9,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1216491,112,5000000.0,19.049,5218973,9.0,41,2014,236.736,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
tt0085701,97,6000000.0,17.795,5979292,3.0,17,1983,99.6,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0104926,108,24000000.0,9.371,20000000,2.0,40,1992,140.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1663207,94,12000000.0,12.877,265452,5.0,37,2013,232.957,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt1365050,137,6000000.0,18.72,9077700,1.0,37,2015,237.017,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt2869728,102,40000000.0,24.768,124827316,7.0,2,2016,240.007,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0091419,94,25000000.0,20.236,38800000,4.0,51,1986,109.6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt3567288,94,5000000.0,26.567,98450062,1.0,37,2015,237.017,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
tt0163651,95,11000000.0,56.441,235483004,8.0,27,1999,166.6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0218043,102,2053648.0,6.252,500000,1.0,42,1999,166.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
tt0343737,167,85000000.0,20.827,100266865,12.0,50,2006,201.6,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0047396,112,1000000.0,34.334,37034514,0.0,30,1954,26.9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
tt0077280,114,1200000.0,7.785,14363400,1.0,20,1978,65.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt2140577,90,14000000.0,10.876,13769,1.0,6,2014,236.736,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2333784,126,95000000.0,56.889,214700000,12.0,32,2014,236.736,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0053793,146,3000000.0,13.167,10400000,1.0,27,1960,29.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1435513,100,20000000.0,17.864,9504139,7.0,23,2011,224.939,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0087751,112,11000000.0,10.6,4385312,4.0,52,1984,103.9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0397313,120,40000000.0,26.56,120455994,3.0,7,2006,201.6,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
tt0326905,132,80000000.0,20.667,10166502,7.0,32,2005,195.3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
tt0079826,125,9250000.0,8.448,29174648,3.0,45,1979,72.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
tt0977855,108,22000000.0,17.276,25806953,4.0,20,2010,218.056,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0106500,89,6000000.0,11.682,17953778,3.0,10,1993,144.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt0103976,132,27000000.0,8.108,14683921,1.0,16,1992,140.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0104254,76,24000000.0,20.569,32710894,4.0,15,1992,140.3,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
tt1649443,95,3000000.0,20.289,4915757,0.0,44,2014,236.736,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0092263,95,13000000.0,21.209,4469460,1.0,31,1986,109.6,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0339419,93,800000.0,10.237,62852,2.0,3,2003,184.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0095304,99,11000000.0,15.529,7399763,5.0,46,1988,118.3,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
tt0107594,100,11000000.0,6.948,1044824,7.0,36,1993,144.5,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt1259571,131,50000000.0,69.357,709827462,12.0,47,2009,214.537,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
tt2199571,114,50000000.0,29.45,71561644,9.0,11,2015,237.017,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt2178941,105,17000000.0,12.172,6889185,1.0,10,2012,229.594,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0478311,129,30000000.0,30.058,219922417,15.0,22,2007,207.342,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0081439,112,14000000.0,5.012,16656125,1.0,25,1980,82.4,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False
tt2357291,101,103000000.0,55.758,500188435,8.0,12,2014,236.736,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
tt0101765,98,13000000.0,23.644,1999955,0.0,20,1991,136.2,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
tt0061735,108,4000000.0,16.353,56666667,0.0,50,1967,33.4,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0109045,104,2000000.0,19.034,11224491,2.0,22,1994,148.2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0310775,129,4000000.0,19.655,1954937,1.0,13,2002,179.9,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2948356,109,150000000.0,100.288,1023784195,9.0,6,2016,240.007,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
tt0104437,89,40000000.0,26.237,58662452,1.0,29,1992,140.3,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
tt0043949,171,7623000.0,24.045,21037000,2.0,45,1951,26.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0095853,92,8000000.0,9.152,1893139,2.0,16,1988,118.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3774114,134,40000000.0,37.516,37357216,10.0,37,2016,240.007,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
tt0401792,124,40000000.0,34.537,158733820,18.0,13,2005,195.3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0096945,86,15000000.0,19.074,2692037,2.0,33,1989,124.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0101343,92,13000000.0,2.824,402539,0.0,46,1991,136.2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
tt1341167,97,3900000.0,14.532,6200000,2.0,18,2010,218.056,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0492389,92,35000000.0,17.577,36236710,5.0,17,2010,218.056,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
tt0083511,96,12000000.0,28.7,78868508,6.0,49,1982,96.5,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0401383,112,14000020.0,13.306,19777647,2.0,21,2007,207.342,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0780607,103,50000.0,8.68,249905,0.0,8,2008,215.303,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt3787590,96,6000000.0,21.916,11122090,4.0,35,2015,237.017,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
tt1792647,91,17000000.0,12.653,34153101,0.0,45,2012,229.594,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
tt0151738,107,25000000.0,22.177,84565230,6.0,14,1999,166.6,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0332047,104,30000000.0,13.918,50500000,2.0,14,2005,195.3,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0462499,92,50000000.0,52.843,113244290,2.0,4,2008,215.303,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt0175844,100,25000000.0,2.826,21350,1.0,43,1998,163.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
tt0080453,104,4500000.0,32.676,58853106,1.0,27,1980,82.4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0159097,97,6000000.0,24.745,10409377,10.0,52,1999,166.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0082009,96,6000000.0,8.155,6000000,0.0,7,1981,90.9,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
tt0108656,107,19500000.0,21.962,194720,1.0,25,1993,144.5,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0369436,88,80000000.0,28.029,164112721,13.0,48,2008,215.303,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
